from_space,to_space,from_time,to_time,from_state,to_state,cost,arc_type
15,14,27,30,0,0,3,0
15,14,28,31,0,0,3,0
20,22,0,4,0,0,4,0
20,22,1,5,0,0,4,0
20,22,2,6,0,0,4,0
20,22,3,7,0,0,4,0
20,22,4,8,0,0,4,0
20,22,5,9,0,0,4,0
20,22,6,10,0,0,4,0
20,22,7,11,0,0,4,0
20,22,8,12,0,0,4,0
20,22,9,13,0,0,4,0
20,22,10,14,0,0,4,0
20,22,11,15,0,0,4,0
20,22,12,16,0,0,4,0
20,22,13,17,0,0,4,0
20,22,14,18,0,0,4,0
20,22,15,19,0,0,4,0
20,22,16,20,0,0,4,0
20,22,17,21,0,0,4,0
20,22,18,22,0,0,4,0
20,22,19,23,0,0,4,0
20,22,20,24,0,0,4,0
20,22,21,25,0,0,4,0
20,22,22,26,0,0,4,0
20,22,23,27,0,0,4,0
20,22,24,28,0,0,4,0
20,22,25,29,0,0,4,0
20,22,26,30,0,0,4,0
20,22,27,31,0,0,4,0
14,15,0,3,0,0,3,0
14,15,1,4,0,0,3,0
14,15,2,5,0,0,3,0
14,15,3,6,0,0,3,0
14,15,4,7,0,0,3,0
14,15,5,8,0,0,3,0
14,15,6,9,0,0,3,0
14,15,7,10,0,0,3,0
14,15,8,11,0,0,3,0
14,15,9,12,0,0,3,0
14,15,10,13,0,0,3,0
14,15,11,14,0,0,3,0
14,15,12,15,0,0,3,0
14,15,13,16,0,0,3,0
14,15,14,17,0,0,3,0
14,15,15,18,0,0,3,0
14,15,16,19,0,0,3,0
14,15,17,20,0,0,3,0
14,15,18,21,0,0,3,0
14,15,19,22,0,0,3,0
14,15,20,23,0,0,3,0
14,15,21,24,0,0,3,0
14,15,22,25,0,0,3,0
14,15,23,26,0,0,3,0
14,15,24,27,0,0,3,0
14,15,25,28,0,0,3,0
14,15,26,29,0,0,3,0
14,15,27,30,0,0,3,0
14,15,28,31,0,0,3,0
9,10,0,2,0,0,2,0
9,10,1,3,0,0,2,0
9,10,2,4,0,0,2,0
9,10,3,5,0,0,2,0
9,10,4,6,0,0,2,0
9,10,5,7,0,0,2,0
9,10,6,8,0,0,2,0
9,10,7,9,0,0,2,0
9,10,8,10,0,0,2,0
9,10,9,11,0,0,2,0
9,10,10,12,0,0,2,0
9,10,11,13,0,0,2,0
9,10,12,14,0,0,2,0
9,10,13,15,0,0,2,0
9,10,14,16,0,0,2,0
9,10,15,17,0,0,2,0
9,10,16,18,0,0,2,0
9,10,17,19,0,0,2,0
9,10,18,20,0,0,2,0
9,10,19,21,0,0,2,0
9,10,20,22,0,0,2,0
9,10,21,23,0,0,2,0
9,10,22,24,0,0,2,0
9,10,23,25,0,0,2,0
9,10,24,26,0,0,2,0
9,10,25,27,0,0,2,0
9,10,26,28,0,0,2,0
9,10,27,29,0,0,2,0
9,10,28,30,0,0,2,0
9,10,29,31,0,0,2,0
22,21,0,3,0,0,3,0
22,21,1,4,0,0,3,0
22,21,2,5,0,0,3,0
22,21,3,6,0,0,3,0
22,21,4,7,0,0,3,0
22,21,5,8,0,0,3,0
22,21,6,9,0,0,3,0
22,21,7,10,0,0,3,0
22,21,8,11,0,0,3,0
22,21,9,12,0,0,3,0
22,21,10,13,0,0,3,0
22,21,11,14,0,0,3,0
22,21,12,15,0,0,3,0
22,21,13,16,0,0,3,0
22,21,14,17,0,0,3,0
22,21,15,18,0,0,3,0
22,21,16,19,0,0,3,0
22,21,17,20,0,0,3,0
22,21,18,21,0,0,3,0
22,21,19,22,0,0,3,0
22,21,20,23,0,0,3,0
22,21,21,24,0,0,3,0
22,21,22,25,0,0,3,0
22,21,23,26,0,0,3,0
22,21,24,27,0,0,3,0
22,21,25,28,0,0,3,0
22,21,26,29,0,0,3,0
22,21,27,30,0,0,3,0
22,21,28,31,0,0,3,0
17,16,0,2,0,0,2,0
17,16,1,3,0,0,2,0
17,16,2,4,0,0,2,0
17,16,3,5,0,0,2,0
17,16,4,6,0,0,2,0
17,16,5,7,0,0,2,0
17,16,6,8,0,0,2,0
17,16,7,9,0,0,2,0
17,16,8,10,0,0,2,0
17,16,9,11,0,0,2,0
17,16,10,12,0,0,2,0
17,16,11,13,0,0,2,0
17,16,12,14,0,0,2,0
17,16,13,15,0,0,2,0
17,16,14,16,0,0,2,0
17,16,15,17,0,0,2,0
17,16,16,18,0,0,2,0
17,16,17,19,0,0,2,0
17,16,18,20,0,0,2,0
17,16,19,21,0,0,2,0
17,16,20,22,0,0,2,0
17,16,21,23,0,0,2,0
17,16,22,24,0,0,2,0
17,16,23,25,0,0,2,0
17,16,24,26,0,0,2,0
17,16,25,27,0,0,2,0
17,16,26,28,0,0,2,0
17,16,27,29,0,0,2,0
17,16,28,30,0,0,2,0
17,16,29,31,0,0,2,0
13,12,0,9,0,0,9,0
13,12,1,10,0,0,9,0
13,12,2,11,0,0,9,0
13,12,3,12,0,0,9,0
13,12,4,13,0,0,9,0
13,12,5,14,0,0,9,0
13,12,6,15,0,0,9,0
13,12,7,16,0,0,9,0
13,12,8,17,0,0,9,0
13,12,9,18,0,0,9,0
13,12,10,19,0,0,9,0
13,12,11,20,0,0,9,0
13,12,12,21,0,0,9,0
13,12,13,22,0,0,9,0
13,12,14,23,0,0,9,0
13,12,15,24,0,0,9,0
13,12,16,25,0,0,9,0
13,12,17,26,0,0,9,0
13,12,18,27,0,0,9,0
13,12,19,28,0,0,9,0
13,12,20,29,0,0,9,0
13,12,21,30,0,0,9,0
13,12,22,31,0,0,9,0
16,8,0,2,0,0,2,0
16,8,1,3,0,0,2,0
16,8,2,4,0,0,2,0
16,8,3,5,0,0,2,0
16,8,4,6,0,0,2,0
16,8,5,7,0,0,2,0
16,8,6,8,0,0,2,0
16,8,7,9,0,0,2,0
16,8,8,10,0,0,2,0
16,8,9,11,0,0,2,0
16,8,10,12,0,0,2,0
16,8,11,13,0,0,2,0
16,8,12,14,0,0,2,0
16,8,13,15,0,0,2,0
16,8,14,16,0,0,2,0
16,8,15,17,0,0,2,0
16,8,16,18,0,0,2,0
16,8,17,19,0,0,2,0
16,8,18,20,0,0,2,0
16,8,19,21,0,0,2,0
16,8,20,22,0,0,2,0
16,8,21,23,0,0,2,0
16,8,22,24,0,0,2,0
16,8,23,25,0,0,2,0
16,8,24,26,0,0,2,0
16,8,25,27,0,0,2,0
16,8,26,28,0,0,2,0
16,8,27,29,0,0,2,0
16,8,28,30,0,0,2,0
16,8,29,31,0,0,2,0
24,21,0,3,0,0,3,0
24,21,1,4,0,0,3,0
24,21,2,5,0,0,3,0
24,21,3,6,0,0,3,0
24,21,4,7,0,0,3,0
24,21,5,8,0,0,3,0
24,21,6,9,0,0,3,0
24,21,7,10,0,0,3,0
24,21,8,11,0,0,3,0
24,21,9,12,0,0,3,0
24,21,10,13,0,0,3,0
24,21,11,14,0,0,3,0
24,21,12,15,0,0,3,0
24,21,13,16,0,0,3,0
24,21,14,17,0,0,3,0
24,21,15,18,0,0,3,0
24,21,16,19,0,0,3,0
24,21,17,20,0,0,3,0
24,21,18,21,0,0,3,0
24,21,19,22,0,0,3,0
24,21,20,23,0,0,3,0
24,21,21,24,0,0,3,0
24,21,22,25,0,0,3,0
24,21,23,26,0,0,3,0
24,21,24,27,0,0,3,0
24,21,25,28,0,0,3,0
24,21,26,29,0,0,3,0
24,21,27,30,0,0,3,0
24,21,28,31,0,0,3,0
16,17,0,2,0,0,2,0
16,17,1,3,0,0,2,0
16,17,2,4,0,0,2,0
16,17,3,5,0,0,2,0
16,17,4,6,0,0,2,0
16,17,5,7,0,0,2,0
16,17,6,8,0,0,2,0
16,17,7,9,0,0,2,0
16,17,8,10,0,0,2,0
16,17,9,11,0,0,2,0
16,17,10,12,0,0,2,0
16,17,11,13,0,0,2,0
16,17,12,14,0,0,2,0
16,17,13,15,0,0,2,0
16,17,14,16,0,0,2,0
16,17,15,17,0,0,2,0
16,17,16,18,0,0,2,0
16,17,17,19,0,0,2,0
16,17,18,20,0,0,2,0
16,17,19,21,0,0,2,0
16,17,20,22,0,0,2,0
16,17,21,23,0,0,2,0
16,17,22,24,0,0,2,0
16,17,23,25,0,0,2,0
16,17,24,26,0,0,2,0
16,17,25,27,0,0,2,0
16,17,26,28,0,0,2,0
16,17,27,29,0,0,2,0
16,17,28,30,0,0,2,0
16,17,29,31,0,0,2,0
3,1,0,2,0,0,2,0
3,1,1,3,0,0,2,0
3,1,2,4,0,0,2,0
3,1,3,5,0,0,2,0
3,1,4,6,0,0,2,0
3,1,5,7,0,0,2,0
3,1,6,8,0,0,2,0
3,1,7,9,0,0,2,0
3,1,8,10,0,0,2,0
3,1,9,11,0,0,2,0
3,1,10,12,0,0,2,0
3,1,11,13,0,0,2,0
3,1,12,14,0,0,2,0
3,1,13,15,0,0,2,0
3,1,14,16,0,0,2,0
3,1,15,17,0,0,2,0
3,1,16,18,0,0,2,0
3,1,17,19,0,0,2,0
3,1,18,20,0,0,2,0
3,1,19,21,0,0,2,0
3,1,20,22,0,0,2,0
3,1,21,23,0,0,2,0
3,1,22,24,0,0,2,0
3,1,23,25,0,0,2,0
3,1,24,26,0,0,2,0
3,1,25,27,0,0,2,0
3,1,26,28,0,0,2,0
3,1,27,29,0,0,2,0
3,1,28,30,0,0,2,0
3,1,29,31,0,0,2,0
12,13,0,9,0,0,9,0
12,13,1,10,0,0,9,0
12,13,2,11,0,0,9,0
12,13,3,12,0,0,9,0
12,13,4,13,0,0,9,0
12,13,5,14,0,0,9,0
12,13,6,15,0,0,9,0
12,13,7,16,0,0,9,0
12,13,8,17,0,0,9,0
12,13,9,18,0,0,9,0
12,13,10,19,0,0,9,0
12,13,11,20,0,0,9,0
12,13,12,21,0,0,9,0
12,13,13,22,0,0,9,0
12,13,14,23,0,0,9,0
12,13,15,24,0,0,9,0
12,13,16,25,0,0,9,0
12,13,17,26,0,0,9,0
12,13,18,27,0,0,9,0
12,13,19,28,0,0,9,0
12,13,20,29,0,0,9,0
12,13,21,30,0,0,9,0
12,13,22,31,0,0,9,0
22,23,0,3,0,0,3,0
22,23,1,4,0,0,3,0
22,23,2,5,0,0,3,0
22,23,3,6,0,0,3,0
22,23,4,7,0,0,3,0
22,23,5,8,0,0,3,0
22,23,6,9,0,0,3,0
22,23,7,10,0,0,3,0
22,23,8,11,0,0,3,0
22,23,9,12,0,0,3,0
22,23,10,13,0,0,3,0
22,23,11,14,0,0,3,0
22,23,12,15,0,0,3,0
22,23,13,16,0,0,3,0
22,23,14,17,0,0,3,0
22,23,15,18,0,0,3,0
22,23,16,19,0,0,3,0
22,23,17,20,0,0,3,0
22,23,18,21,0,0,3,0
22,23,19,22,0,0,3,0
22,23,20,23,0,0,3,0
22,23,21,24,0,0,3,0
22,23,22,25,0,0,3,0
22,23,23,26,0,0,3,0
22,23,24,27,0,0,3,0
22,23,25,28,0,0,3,0
22,23,26,29,0,0,3,0
22,23,27,30,0,0,3,0
22,23,28,31,0,0,3,0
9,5,0,2,0,0,2,0
9,5,1,3,0,0,2,0
9,5,2,4,0,0,2,0
9,5,3,5,0,0,2,0
9,5,4,6,0,0,2,0
9,5,5,7,0,0,2,0
9,5,6,8,0,0,2,0
9,5,7,9,0,0,2,0
9,5,8,10,0,0,2,0
9,5,9,11,0,0,2,0
9,5,10,12,0,0,2,0
9,5,11,13,0,0,2,0
9,5,12,14,0,0,2,0
9,5,13,15,0,0,2,0
9,5,14,16,0,0,2,0
9,5,15,17,0,0,2,0
9,5,16,18,0,0,2,0
9,5,17,19,0,0,2,0
9,5,18,20,0,0,2,0
9,5,19,21,0,0,2,0
9,5,20,22,0,0,2,0
9,5,21,23,0,0,2,0
9,5,22,24,0,0,2,0
9,5,23,25,0,0,2,0
9,5,24,26,0,0,2,0
9,5,25,27,0,0,2,0
9,5,26,28,0,0,2,0
9,5,27,29,0,0,2,0
9,5,28,30,0,0,2,0
9,5,29,31,0,0,2,0
23,22,0,3,0,0,3,0
23,22,1,4,0,0,3,0
23,22,2,5,0,0,3,0
23,22,3,6,0,0,3,0
23,22,4,7,0,0,3,0
23,22,5,8,0,0,3,0
23,22,6,9,0,0,3,0
23,22,7,10,0,0,3,0
23,22,8,11,0,0,3,0
23,22,9,12,0,0,3,0
23,22,10,13,0,0,3,0
23,22,11,14,0,0,3,0
23,22,12,15,0,0,3,0
23,22,13,16,0,0,3,0
23,22,14,17,0,0,3,0
23,22,15,18,0,0,3,0
23,22,16,19,0,0,3,0
23,22,17,20,0,0,3,0
23,22,18,21,0,0,3,0
23,22,19,22,0,0,3,0
23,22,20,23,0,0,3,0
23,22,21,24,0,0,3,0
23,22,22,25,0,0,3,0
23,22,23,26,0,0,3,0
23,22,24,27,0,0,3,0
23,22,25,28,0,0,3,0
23,22,26,29,0,0,3,0
23,22,27,30,0,0,3,0
23,22,28,31,0,0,3,0
1,3,0,2,0,0,2,0
1,3,1,3,0,0,2,0
1,3,2,4,0,0,2,0
1,3,3,5,0,0,2,0
1,3,4,6,0,0,2,0
1,3,5,7,0,0,2,0
1,3,6,8,0,0,2,0
1,3,7,9,0,0,2,0
1,3,8,10,0,0,2,0
1,3,9,11,0,0,2,0
1,3,10,12,0,0,2,0
1,3,11,13,0,0,2,0
1,3,12,14,0,0,2,0
1,3,13,15,0,0,2,0
1,3,14,16,0,0,2,0
1,3,15,17,0,0,2,0
1,3,16,18,0,0,2,0
1,3,17,19,0,0,2,0
1,3,18,20,0,0,2,0
1,3,19,21,0,0,2,0
1,3,20,22,0,0,2,0
1,3,21,23,0,0,2,0
1,3,22,24,0,0,2,0
1,3,23,25,0,0,2,0
1,3,24,26,0,0,2,0
1,3,25,27,0,0,2,0
1,3,26,28,0,0,2,0
1,3,27,29,0,0,2,0
1,3,28,30,0,0,2,0
1,3,29,31,0,0,2,0
10,15,0,4,0,0,4,0
10,15,1,5,0,0,4,0
10,15,2,6,0,0,4,0
10,15,3,7,0,0,4,0
10,15,4,8,0,0,4,0
10,15,5,9,0,0,4,0
10,15,6,10,0,0,4,0
10,15,7,11,0,0,4,0
10,15,8,12,0,0,4,0
10,15,9,13,0,0,4,0
10,15,10,14,0,0,4,0
10,15,11,15,0,0,4,0
10,15,12,16,0,0,4,0
10,15,13,17,0,0,4,0
10,15,14,18,0,0,4,0
10,15,15,19,0,0,4,0
10,15,16,20,0,0,4,0
10,15,17,21,0,0,4,0
10,15,18,22,0,0,4,0
10,15,19,23,0,0,4,0
10,15,20,24,0,0,4,0
10,15,21,25,0,0,4,0
10,15,22,26,0,0,4,0
10,15,23,27,0,0,4,0
10,15,24,28,0,0,4,0
10,15,25,29,0,0,4,0
10,15,26,30,0,0,4,0
10,15,27,31,0,0,4,0
16,10,0,3,0,0,3,0
16,10,1,4,0,0,3,0
16,10,2,5,0,0,3,0
16,10,3,6,0,0,3,0
16,10,4,7,0,0,3,0
16,10,5,8,0,0,3,0
16,10,6,9,0,0,3,0
16,10,7,10,0,0,3,0
16,10,8,11,0,0,3,0
16,10,9,12,0,0,3,0
16,10,10,13,0,0,3,0
16,10,11,14,0,0,3,0
16,10,12,15,0,0,3,0
16,10,13,16,0,0,3,0
16,10,14,17,0,0,3,0
16,10,15,18,0,0,3,0
16,10,16,19,0,0,3,0
16,10,17,20,0,0,3,0
16,10,18,21,0,0,3,0
16,10,19,22,0,0,3,0
16,10,20,23,0,0,3,0
16,10,21,24,0,0,3,0
16,10,22,25,0,0,3,0
16,10,23,26,0,0,3,0
16,10,24,27,0,0,3,0
16,10,25,28,0,0,3,0
16,10,26,29,0,0,3,0
16,10,27,30,0,0,3,0
16,10,28,31,0,0,3,0
18,7,0,2,0,0,2,0
18,7,1,3,0,0,2,0
18,7,2,4,0,0,2,0
18,7,3,5,0,0,2,0
18,7,4,6,0,0,2,0
18,7,5,7,0,0,2,0
18,7,6,8,0,0,2,0
18,7,7,9,0,0,2,0
18,7,8,10,0,0,2,0
18,7,9,11,0,0,2,0
18,7,10,12,0,0,2,0
18,7,11,13,0,0,2,0
18,7,12,14,0,0,2,0
18,7,13,15,0,0,2,0
18,7,14,16,0,0,2,0
18,7,15,17,0,0,2,0
18,7,16,18,0,0,2,0
18,7,17,19,0,0,2,0
18,7,18,20,0,0,2,0
18,7,19,21,0,0,2,0
18,7,20,22,0,0,2,0
18,7,21,23,0,0,2,0
18,7,22,24,0,0,2,0
18,7,23,25,0,0,2,0
18,7,24,26,0,0,2,0
18,7,25,27,0,0,2,0
18,7,26,28,0,0,2,0
18,7,27,29,0,0,2,0
18,7,28,30,0,0,2,0
18,7,29,31,0,0,2,0
24,23,0,3,0,0,3,0
24,23,1,4,0,0,3,0
24,23,2,5,0,0,3,0
24,23,3,6,0,0,3,0
24,23,4,7,0,0,3,0
24,23,5,8,0,0,3,0
24,23,6,9,0,0,3,0
24,23,7,10,0,0,3,0
24,23,8,11,0,0,3,0
24,23,9,12,0,0,3,0
24,23,10,13,0,0,3,0
24,23,11,14,0,0,3,0
24,23,12,15,0,0,3,0
24,23,13,16,0,0,3,0
24,23,14,17,0,0,3,0
24,23,15,18,0,0,3,0
24,23,16,19,0,0,3,0
24,23,17,20,0,0,3,0
24,23,18,21,0,0,3,0
24,23,19,22,0,0,3,0
24,23,20,23,0,0,3,0
24,23,21,24,0,0,3,0
24,23,22,25,0,0,3,0
24,23,23,26,0,0,3,0
24,23,24,27,0,0,3,0
24,23,25,28,0,0,3,0
24,23,26,29,0,0,3,0
24,23,27,30,0,0,3,0
24,23,28,31,0,0,3,0
18,16,0,3,0,0,3,0
18,16,1,4,0,0,3,0
18,16,2,5,0,0,3,0
18,16,3,6,0,0,3,0
18,16,4,7,0,0,3,0
18,16,5,8,0,0,3,0
18,16,6,9,0,0,3,0
18,16,7,10,0,0,3,0
18,16,8,11,0,0,3,0
18,16,9,12,0,0,3,0
18,16,10,13,0,0,3,0
18,16,11,14,0,0,3,0
18,16,12,15,0,0,3,0
18,16,13,16,0,0,3,0
18,16,14,17,0,0,3,0
18,16,15,18,0,0,3,0
18,16,16,19,0,0,3,0
18,16,17,20,0,0,3,0
18,16,18,21,0,0,3,0
18,16,19,22,0,0,3,0
18,16,20,23,0,0,3,0
18,16,21,24,0,0,3,0
18,16,22,25,0,0,3,0
18,16,23,26,0,0,3,0
18,16,24,27,0,0,3,0
18,16,25,28,0,0,3,0
18,16,26,29,0,0,3,0
18,16,27,30,0,0,3,0
18,16,28,31,0,0,3,0
20,19,0,5,0,0,5,0
20,19,1,6,0,0,5,0
20,19,2,7,0,0,5,0
20,19,3,8,0,0,5,0
20,19,4,9,0,0,5,0
20,19,5,10,0,0,5,0
20,19,6,11,0,0,5,0
20,19,7,12,0,0,5,0
20,19,8,13,0,0,5,0
20,19,9,14,0,0,5,0
20,19,10,15,0,0,5,0
20,19,11,16,0,0,5,0
20,19,12,17,0,0,5,0
20,19,13,18,0,0,5,0
20,19,14,19,0,0,5,0
20,19,15,20,0,0,5,0
20,19,16,21,0,0,5,0
20,19,17,22,0,0,5,0
20,19,18,23,0,0,5,0
20,19,19,24,0,0,5,0
20,19,20,25,0,0,5,0
20,19,21,26,0,0,5,0
20,19,22,27,0,0,5,0
20,19,23,28,0,0,5,0
20,19,24,29,0,0,5,0
20,19,25,30,0,0,5,0
20,19,26,31,0,0,5,0
3,12,0,4,0,0,4,0
3,12,1,5,0,0,4,0
3,12,2,6,0,0,4,0
3,12,3,7,0,0,4,0
3,12,4,8,0,0,4,0
3,12,5,9,0,0,4,0
3,12,6,10,0,0,4,0
3,12,7,11,0,0,4,0
3,12,8,12,0,0,4,0
3,12,9,13,0,0,4,0
3,12,10,14,0,0,4,0
3,12,11,15,0,0,4,0
3,12,12,16,0,0,4,0
3,12,13,17,0,0,4,0
3,12,14,18,0,0,4,0
3,12,15,19,0,0,4,0
3,12,16,20,0,0,4,0
3,12,17,21,0,0,4,0
3,12,18,22,0,0,4,0
3,12,19,23,0,0,4,0
3,12,20,24,0,0,4,0
3,12,21,25,0,0,4,0
3,12,22,26,0,0,4,0
3,12,23,27,0,0,4,0
3,12,24,28,0,0,4,0
3,12,25,29,0,0,4,0
3,12,26,30,0,0,4,0
3,12,27,31,0,0,4,0
5,9,0,2,0,0,2,0
5,9,1,3,0,0,2,0
5,9,2,4,0,0,2,0
5,9,3,5,0,0,2,0
5,9,4,6,0,0,2,0
5,9,5,7,0,0,2,0
5,9,6,8,0,0,2,0
5,9,7,9,0,0,2,0
5,9,8,10,0,0,2,0
5,9,9,11,0,0,2,0
5,9,10,12,0,0,2,0
5,9,11,13,0,0,2,0
5,9,12,14,0,0,2,0
5,9,13,15,0,0,2,0
5,9,14,16,0,0,2,0
5,9,15,17,0,0,2,0
5,9,16,18,0,0,2,0
5,9,17,19,0,0,2,0
5,9,18,20,0,0,2,0
5,9,19,21,0,0,2,0
5,9,20,22,0,0,2,0
5,9,21,23,0,0,2,0
5,9,22,24,0,0,2,0
5,9,23,25,0,0,2,0
5,9,24,26,0,0,2,0
5,9,25,27,0,0,2,0
5,9,26,28,0,0,2,0
5,9,27,29,0,0,2,0
5,9,28,30,0,0,2,0
5,9,29,31,0,0,2,0
4,11,0,4,0,0,4,0
4,11,1,5,0,0,4,0
4,11,2,6,0,0,4,0
4,11,3,7,0,0,4,0
4,11,4,8,0,0,4,0
4,11,5,9,0,0,4,0
4,11,6,10,0,0,4,0
4,11,7,11,0,0,4,0
4,11,8,12,0,0,4,0
4,11,9,13,0,0,4,0
4,11,10,14,0,0,4,0
4,11,11,15,0,0,4,0
4,11,12,16,0,0,4,0
4,11,13,17,0,0,4,0
4,11,14,18,0,0,4,0
4,11,15,19,0,0,4,0
4,11,16,20,0,0,4,0
4,11,17,21,0,0,4,0
4,11,18,22,0,0,4,0
4,11,19,23,0,0,4,0
4,11,20,24,0,0,4,0
4,11,21,25,0,0,4,0
4,11,22,26,0,0,4,0
4,11,23,27,0,0,4,0
4,11,24,28,0,0,4,0
4,11,25,29,0,0,4,0
4,11,26,30,0,0,4,0
4,11,27,31,0,0,4,0
23,24,0,3,0,0,3,0
23,24,1,4,0,0,3,0
23,24,2,5,0,0,3,0
23,24,3,6,0,0,3,0
23,24,4,7,0,0,3,0
23,24,5,8,0,0,3,0
23,24,6,9,0,0,3,0
23,24,7,10,0,0,3,0
23,24,8,11,0,0,3,0
23,24,9,12,0,0,3,0
23,24,10,13,0,0,3,0
23,24,11,14,0,0,3,0
23,24,12,15,0,0,3,0
23,24,13,16,0,0,3,0
23,24,14,17,0,0,3,0
23,24,15,18,0,0,3,0
23,24,16,19,0,0,3,0
23,24,17,20,0,0,3,0
23,24,18,21,0,0,3,0
23,24,19,22,0,0,3,0
23,24,20,23,0,0,3,0
23,24,21,24,0,0,3,0
23,24,22,25,0,0,3,0
23,24,23,26,0,0,3,0
23,24,24,27,0,0,3,0
23,24,25,28,0,0,3,0
23,24,26,29,0,0,3,0
23,24,27,30,0,0,3,0
23,24,28,31,0,0,3,0
11,4,0,4,0,0,4,0
11,4,1,5,0,0,4,0
11,4,2,6,0,0,4,0
11,4,3,7,0,0,4,0
11,4,4,8,0,0,4,0
11,4,5,9,0,0,4,0
11,4,6,10,0,0,4,0
11,4,7,11,0,0,4,0
11,4,8,12,0,0,4,0
11,4,9,13,0,0,4,0
