from_space,to_space,from_time,to_time,from_state,to_state,cost,arc_type
11,14,17,25,0,0,8,0
11,14,18,26,0,0,8,0
11,14,19,27,0,0,8,0
11,14,20,28,0,0,8,0
11,14,21,29,0,0,8,0
11,14,22,30,0,0,8,0
11,14,23,31,0,0,8,0
11,14,24,32,0,0,8,0
11,14,25,33,0,0,8,0
11,14,26,34,0,0,8,0
11,14,27,35,0,0,8,0
11,14,28,36,0,0,8,0
11,14,29,37,0,0,8,0
11,14,30,38,0,0,8,0
11,14,31,39,0,0,8,0
11,14,32,40,0,0,8,0
11,14,33,40,0,0,7,0
11,14,34,41,0,0,7,0
11,14,35,42,0,0,7,0
11,14,36,43,0,0,7,0
11,14,37,44,0,0,7,0
11,14,38,45,0,0,7,0
11,14,39,46,0,0,7,0
11,14,40,47,0,0,7,0
11,14,41,48,0,0,7,0
11,14,42,49,0,0,7,0
11,14,43,50,0,0,7,0
11,14,44,51,0,0,7,0
11,14,45,52,0,0,7,0
11,14,46,52,0,0,6,0
11,14,47,53,0,0,6,0
11,14,48,54,0,0,6,0
11,14,49,55,0,0,6,0
11,14,50,56,0,0,6,0
11,14,51,57,0,0,6,0
11,14,52,58,0,0,6,0
11,14,53,59,0,0,6,0
11,14,54,60,0,0,6,0
11,14,55,61,0,0,6,0
11,14,56,62,0,0,6,0
11,14,57,63,0,0,6,0
11,14,58,64,0,0,6,0
11,14,59,65,0,0,6,0
11,14,60,66,0,0,6,0
6,2,0,2,0,0,2,0
6,2,1,3,0,0,2,0
6,2,2,4,0,0,2,0
6,2,3,5,0,0,2,0
6,2,4,6,0,0,2,0
6,2,5,7,0,0,2,0
6,2,6,8,0,0,2,0
6,2,7,9,0,0,2,0
6,2,8,10,0,0,2,0
6,2,9,12,0,0,3,0
6,2,10,13,0,0,3,0
6,2,11,14,0,0,3,0
6,2,12,15,0,0,3,0
6,2,13,16,0,0,3,0
6,2,14,17,0,0,3,0
6,2,15,18,0,0,3,0
6,2,16,20,0,0,4,0
6,2,17,21,0,0,4,0
6,2,18,22,0,0,4,0
6,2,19,23,0,0,4,0
6,2,20,24,0,0,4,0
6,2,21,25,0,0,4,0
6,2,22,26,0,0,4,0
6,2,23,27,0,0,4,0
6,2,24,28,0,0,4,0
6,2,25,29,0,0,4,0
6,2,26,30,0,0,4,0
6,2,27,31,0,0,4,0
6,2,28,32,0,0,4,0
6,2,29,33,0,0,4,0
6,2,30,34,0,0,4,0
6,2,31,35,0,0,4,0
6,2,32,36,0,0,4,0
6,2,33,37,0,0,4,0
6,2,34,38,0,0,4,0
6,2,35,39,0,0,4,0
6,2,36,40,0,0,4,0
6,2,37,41,0,0,4,0
6,2,38,41,0,0,3,0
6,2,39,43,0,0,4,0
6,2,40,43,0,0,3,0
6,2,41,44,0,0,3,0
6,2,42,45,0,0,3,0
6,2,43,46,0,0,3,0
6,2,44,47,0,0,3,0
6,2,45,48,0,0,3,0
6,2,46,49,0,0,3,0
6,2,47,50,0,0,3,0
6,2,48,51,0,0,3,0
6,2,49,52,0,0,3,0
6,2,50,53,0,0,3,0
6,2,51,54,0,0,3,0
6,2,52,55,0,0,3,0
6,2,53,56,0,0,3,0
6,2,54,57,0,0,3,0
6,2,55,58,0,0,3,0
6,2,56,59,0,0,3,0
6,2,57,60,0,0,3,0
6,2,58,61,0,0,3,0
6,2,59,62,0,0,3,0
6,2,60,63,0,0,3,0
6,2,61,64,0,0,3,0
6,2,62,65,0,0,3,0
6,2,63,66,0,0,3,0
15,14,0,3,0,0,3,0
15,14,1,4,0,0,3,0
15,14,2,5,0,0,3,0
15,14,3,6,0,0,3,0
15,14,4,7,0,0,3,0
15,14,5,8,0,0,3,0
15,14,6,10,0,0,4,0
15,14,7,11,0,0,4,0
15,14,8,12,0,0,4,0
15,14,9,13,0,0,4,0
15,14,10,14,0,0,4,0
15,14,11,16,0,0,5,0
15,14,12,17,0,0,5,0
15,14,13,18,0,0,5,0
15,14,14,19,0,0,5,0
15,14,15,20,0,0,5,0
15,14,16,21,0,0,5,0
15,14,17,23,0,0,6,0
15,14,18,24,0,0,6,0
15,14,19,25,0,0,6,0
15,14,20,26,0,0,6,0
15,14,21,27,0,0,6,0
15,14,22,28,0,0,6,0
15,14,23,29,0,0,6,0
15,14,24,30,0,0,6,0
15,14,25,31,0,0,6,0
15,14,26,32,0,0,6,0
15,14,27,33,0,0,6,0
15,14,28,34,0,0,6,0
15,14,29,35,0,0,6,0
15,14,30,36,0,0,6,0
15,14,31,37,0,0,6,0
15,14,32,38,0,0,6,0
15,14,33,39,0,0,6,0
15,14,34,40,0,0,6,0
15,14,35,40,0,0,5,0
15,14,36,41,0,0,5,0
15,14,37,42,0,0,5,0
15,14,38,43,0,0,5,0
15,14,39,44,0,0,5,0
15,14,40,45,0,0,5,0
15,14,41,46,0,0,5,0
15,14,42,47,0,0,5,0
15,14,43,48,0,0,5,0
15,14,44,49,0,0,5,0
15,14,45,50,0,0,5,0
15,14,46,51,0,0,5,0
15,14,47,52,0,0,5,0
15,14,48,53,0,0,5,0
15,14,49,54,0,0,5,0
15,14,50,55,0,0,5,0
15,14,51,55,0,0,4,0
15,14,52,56,0,0,4,0
15,14,53,58,0,0,5,0
15,14,54,59,0,0,5,0
15,14,55,60,0,0,5,0
15,14,56,60,0,0,4,0
15,14,57,61,0,0,4,0
15,14,58,62,0,0,4,0
15,14,59,63,0,0,4,0
15,14,60,64,0,0,4,0
15,14,61,65,0,0,4,0
15,14,62,66,0,0,4,0
20,22,0,4,0,0,4,0
20,22,1,5,0,0,4,0
20,22,2,6,0,0,4,0
20,22,3,7,0,0,4,0
20,22,4,8,0,0,4,0
20,22,5,10,0,0,5,0
20,22,6,11,0,0,5,0
20,22,7,12,0,0,5,0
20,22,8,13,0,0,5,0
20,22,9,15,0,0,6,0
20,22,10,16,0,0,6,0
20,22,11,17,0,0,6,0
20,22,12,19,0,0,7,0
20,22,13,20,0,0,7,0
20,22,14,21,0,0,7,0
20,22,15,22,0,0,7,0
20,22,16,23,0,0,7,0
20,22,17,25,0,0,8,0
20,22,18,26,0,0,8,0
20,22,19,27,0,0,8,0
20,22,20,28,0,0,8,0
20,22,21,29,0,0,8,0
20,22,22,30,0,0,8,0
20,22,23,31,0,0,8,0
20,22,24,32,0,0,8,0
20,22,25,33,0,0,8,0
20,22,26,34,0,0,8,0
20,22,27,35,0,0,8,0
20,22,28,36,0,0,8,0
20,22,29,37,0,0,8,0
20,22,30,38,0,0,8,0
20,22,31,39,0,0,8,0
20,22,32,40,0,0,8,0
20,22,33,40,0,0,7,0
20,22,34,41,0,0,7,0
20,22,35,42,0,0,7,0
20,22,36,43,0,0,7,0
20,22,37,44,0,0,7,0
20,22,38,45,0,0,7,0
20,22,39,46,0,0,7,0
20,22,40,47,0,0,7,0
20,22,41,48,0,0,7,0
20,22,42,49,0,0,7,0
20,22,43,50,0,0,7,0
20,22,44,51,0,0,7,0
20,22,45,52,0,0,7,0
20,22,46,52,0,0,6,0
20,22,47,53,0,0,6,0
20,22,48,54,0,0,6,0
20,22,49,55,0,0,6,0
20,22,50,56,0,0,6,0
20,22,51,57,0,0,6,0
20,22,52,58,0,0,6,0
20,22,53,59,0,0,6,0
20,22,54,60,0,0,6,0
20,22,55,61,0,0,6,0
20,22,56,62,0,0,6,0
20,22,57,63,0,0,6,0
20,22,58,64,0,0,6,0
20,22,59,65,0,0,6,0
20,22,60,66,0,0,6,0
14,15,0,3,0,0,3,0
14,15,1,4,0,0,3,0
14,15,2,5,0,0,3,0
14,15,3,6,0,0,3,0
14,15,4,7,0,0,3,0
14,15,5,8,0,0,3,0
14,15,6,10,0,0,4,0
14,15,7,11,0,0,4,0
14,15,8,12,0,0,4,0
14,15,9,13,0,0,4,0
14,15,10,14,0,0,4,0
14,15,11,16,0,0,5,0
14,15,12,17,0,0,5,0
14,15,13,18,0,0,5,0
14,15,14,19,0,0,5,0
14,15,15,20,0,0,5,0
14,15,16,21,0,0,5,0
14,15,17,23,0,0,6,0
14,15,18,24,0,0,6,0
14,15,19,25,0,0,6,0
14,15,20,26,0,0,6,0
14,15,21,27,0,0,6,0
14,15,22,28,0,0,6,0
14,15,23,29,0,0,6,0
14,15,24,30,0,0,6,0
14,15,25,31,0,0,6,0
14,15,26,32,0,0,6,0
14,15,27,33,0,0,6,0
14,15,28,34,0,0,6,0
14,15,29,35,0,0,6,0
14,15,30,36,0,0,6,0
14,15,31,37,0,0,6,0
14,15,32,38,0,0,6,0
14,15,33,39,0,0,6,0
14,15,34,40,0,0,6,0
14,15,35,40,0,0,5,0
14,15,36,41,0,0,5,0
14,15,37,42,0,0,5,0
14,15,38,43,0,0,5,0
14,15,39,44,0,0,5,0
14,15,40,45,0,0,5,0
14,15,41,46,0,0,5,0
14,15,42,47,0,0,5,0
14,15,43,48,0,0,5,0
14,15,44,49,0,0,5,0
14,15,45,50,0,0,5,0
14,15,46,51,0,0,5,0
14,15,47,52,0,0,5,0
14,15,48,53,0,0,5,0
14,15,49,54,0,0,5,0
14,15,50,55,0,0,5,0
14,15,51,55,0,0,4,0
14,15,52,56,0,0,4,0
14,15,53,58,0,0,5,0
14,15,54,59,0,0,5,0
14,15,55,60,0,0,5,0
14,15,56,60,0,0,4,0
14,15,57,61,0,0,4,0
14,15,58,62,0,0,4,0
14,15,59,63,0,0,4,0
14,15,60,64,0,0,4,0
14,15,61,65,0,0,4,0
14,15,62,66,0,0,4,0
9,10,0,2,0,0,2,0
9,10,1,3,0,0,2,0
9,10,2,4,0,0,2,0
9,10,3,5,0,0,2,0
9,10,4,6,0,0,2,0
9,10,5,7,0,0,2,0
9,10,6,8,0,0,2,0
9,10,7,9,0,0,2,0
9,10,8,10,0,0,2,0
9,10,9,12,0,0,3,0
9,10,10,13,0,0,3,0
9,10,11,14,0,0,3,0
9,10,12,15,0,0,3,0
9,10,13,16,0,0,3,0
9,10,14,17,0,0,3,0
9,10,15,18,0,0,3,0
9,10,16,20,0,0,4,0
9,10,17,21,0,0,4,0
9,10,18,22,0,0,4,0
9,10,19,23,0,0,4,0
9,10,20,24,0,0,4,0
9,10,21,25,0,0,4,0
9,10,22,26,0,0,4,0
9,10,23,27,0,0,4,0
9,10,24,28,0,0,4,0
9,10,25,29,0,0,4,0
9,10,26,30,0,0,4,0
9,10,27,31,0,0,4,0
9,10,28,32,0,0,4,0
9,10,29,33,0,0,4,0
9,10,30,34,0,0,4,0
9,10,31,35,0,0,4,0
9,10,32,36,0,0,4,0
9,10,33,37,0,0,4,0
9,10,34,38,0,0,4,0
9,10,35,39,0,0,4,0
9,10,36,40,0,0,4,0
9,10,37,41,0,0,4,0
9,10,38,41,0,0,3,0
9,10,39,43,0,0,4,0
9,10,40,43,0,0,3,0
9,10,41,44,0,0,3,0
9,10,42,45,0,0,3,0
9,10,43,46,0,0,3,0
9,10,44,47,0,0,3,0
9,10,45,48,0,0,3,0
9,10,46,49,0,0,3,0
9,10,47,50,0,0,3,0
9,10,48,51,0,0,3,0
9,10,49,52,0,0,3,0
9,10,50,53,0,0,3,0
9,10,51,54,0,0,3,0
9,10,52,55,0,0,3,0
9,10,53,56,0,0,3,0
9,10,54,57,0,0,3,0
9,10,55,58,0,0,3,0
9,10,56,59,0,0,3,0
9,10,57,60,0,0,3,0
9,10,58,61,0,0,3,0
9,10,59,62,0,0,3,0
9,10,60,63,0,0,3,0
9,10,61,64,0,0,3,0
9,10,62,65,0,0,3,0
9,10,63,66,0,0,3,0
22,21,0,3,0,0,3,0
22,21,1,4,0,0,3,0
22,21,2,5,0,0,3,0
22,21,3,6,0,0,3,0
22,21,4,7,0,0,3,0
22,21,5,8,0,0,3,0
22,21,6,10,0,0,4,0
22,21,7,11,0,0,4,0
22,21,8,12,0,0,4,0
22,21,9,13,0,0,4,0
22,21,10,14,0,0,4,0
22,21,11,16,0,0,5,0
22,21,12,17,0,0,5,0
22,21,13,18,0,0,5,0
22,21,14,19,0,0,5,0
22,21,15,20,0,0,5,0
22,21,16,21,0,0,5,0
22,21,17,23,0,0,6,0
22,21,18,24,0,0,6,0
22,21,19,25,0,0,6,0
22,21,20,26,0,0,6,0
22,21,21,27,0,0,6,0
22,21,22,28,0,0,6,0
22,21,23,29,0,0,6,0
22,21,24,30,0,0,6,0
22,21,25,31,0,0,6,0
22,21,26,32,0,0,6,0
22,21,27,33,0,0,6,0
22,21,28,34,0,0,6,0
22,21,29,35,0,0,6,0
22,21,30,36,0,0,6,0
22,21,31,37,0,0,6,0
22,21,32,38,0,0,6,0
22,21,33,39,0,0,6,0
22,21,34,40,0,0,6,0
22,21,35,40,0,0,5,0
22,21,36,41,0,0,5,0
22,21,37,42,0,0,5,0
22,21,38,43,0,0,5,0
22,21,39,44,0,0,5,0
22,21,40,45,0,0,5,0
22,21,41,46,0,0,5,0
22,21,42,47,0,0,5,0
22,21,43,48,0,0,5,0
22,21,44,49,0,0,5,0
22,21,45,50,0,0,5,0
22,21,46,51,0,0,5,0
22,21,47,52,0,0,5,0
22,21,48,53,0,0,5,0
22,21,49,54,0,0,5,0
22,21,50,55,0,0,5,0
22,21,51,55,0,0,4,0
22,21,52,56,0,0,4,0
22,21,53,58,0,0,5,0
22,21,54,59,0,0,5,0
22,21,55,60,0,0,5,0
22,21,56,60,0,0,4,0
22,21,57,61,0,0,4,0
22,21,58,62,0,0,4,0
22,21,59,63,0,0,4,0
22,21,60,64,0,0,4,0
22,21,61,65,0,0,4,0
22,21,62,66,0,0,4,0
17,16,0,2,0,0,2,0
17,16,1,3,0,0,2,0
17,16,2,4,0,0,2,0
17,16,3,5,0,0,2,0
17,16,4,6,0,0,2,0
17,16,5,7,0,0,2,0
17,16,6,8,0,0,2,0
17,16,7,9,0,0,2,0
17,16,8,10,0,0,2,0
17,16,9,12,0,0,3,0
17,16,10,13,0,0,3,0
17,16,11,14,0,0,3,0
17,16,12,15,0,0,3,0
17,16,13,16,0,0,3,0
17,16,14,17,0,0,3,0
17,16,15,18,0,0,3,0
17,16,16,20,0,0,4,0
17,16,17,21,0,0,4,0
17,16,18,22,0,0,4,0
17,16,19,23,0,0,4,0
17,16,20,24,0,0,4,0
17,16,21,25,0,0,4,0
17,16,22,26,0,0,4,0
17,16,23,27,0,0,4,0
17,16,24,28,0,0,4,0
17,16,25,29,0,0,4,0
17,16,26,30,0,0,4,0
17,16,27,31,0,0,4,0
17,16,28,32,0,0,4,0
17,16,29,33,0,0,4,0
17,16,30,34,0,0,4,0
17,16,31,35,0,0,4,0
17,16,32,36,0,0,4,0
17,16,33,37,0,0,4,0
17,16,34,38,0,0,4,0
17,16,35,39,0,0,4,0
17,16,36,40,0,0,4,0
17,16,37,41,0,0,4,0
17,16,38,41,0,0,3,0
17,16,39,43,0,0,4,0
17,16,40,43,0,0,3,0
17,16,41,44,0,0,3,0
17,16,42,45,0,0,3,0
17,16,43,46,0,0,3,0
17,16,44,47,0,0,3,0
17,16,45,48,0,0,3,0
17,16,46,49,0,0,3,0
17,16,47,50,0,0,3,0
17,16,48,51,0,0,3,0
17,16,49,52,0,0,3,0
17,16,50,53,0,0,3,0
17,16,51,54,0,0,3,0
17,16,52,55,0,0,3,0
17,16,53,56,0,0,3,0
17,16,54,57,0,0,3,0
17,16,55,58,0,0,3,0
17,16,56,59,0,0,3,0
17,16,57,60,0,0,3,0
17,16,58,61,0,0,3,0
17,16,59,62,0,0,3,0
17,16,60,63,0,0,3,0
17,16,61,64,0,0,3,0
17,16,62,65,0,0,3,0
17,16,63,66,0,0,3,0
13,12,0,10,0,0,10,0
13,12,1,11,0,0,10,0
13,12,2,13,0,0,11,0
13,12,3,14,0,0,11,0
13,12,4,15,0,0,11,0
13,12,5,17,0,0,12,0
13,12,6,19,0,0,13,0
13,12,7,21,0,0,14,0
13,12,8,22,0,0,14,0
13,12,9,24,0,0,15,0
13,12,10,25,0,0,15,0
13,12,11,27,0,0,16,0
13,12,12,28,0,0,16,0
13,12,13,30,0,0,17,0
13,12,14,31,0,0,17,0
13,12,15,32,0,0,17,0
13,12,16,33,0,0,17,0
13,12,17,35,0,0,18,0
13,12,18,36,0,0,18,0
13,12,19,37,0,0,18,0
13,12,20,38,0,0,18,0
13,12,21,39,0,0,18,0
13,12,22,40,0,0,18,0
13,12,23,41,0,0,18,0
13,12,24,41,0,0,17,0
13,12,25,42,0,0,17,0
13,12,26,43,0,0,17,0
13,12,27,44,0,0,17,0
13,12,28,45,0,0,17,0
13,12,29,45,0,0,16,0
13,12,30,46,0,0,16,0
13,12,31,47,0,0,16,0
13,12,32,48,0,0,16,0
13,12,33,49,0,0,16,0
13,12,34,50,0,0,16,0
13,12,35,50,0,0,15,0
13,12,36,51,0,0,15,0
13,12,37,52,0,0,15,0
13,12,38,53,0,0,15,0
13,12,39,54,0,0,15,0
13,12,40,54,0,0,14,0
13,12,41,55,0,0,14,0
13,12,42,56,0,0,14,0
13,12,43,57,0,0,14,0
13,12,44,58,0,0,14,0
13,12,45,59,0,0,14,0
13,12,46,60,0,0,14,0
13,12,47,61,0,0,14,0
13,12,48,62,0,0,14,0
13,12,49,62,0,0,13,0
13,12,50,63,0,0,13,0
13,12,51,64,0,0,13,0
13,12,52,65,0,0,13,0
13,12,53,66,0,0,13,0
16,8,0,2,0,0,2,0
16,8,1,3,0,0,2,0
16,8,2,4,0,0,2,0
16,8,3,5,0,0,2,0
16,8,4,6,0,0,2,0
16,8,5,7,0,0,2,0
16,8,6,8,0,0,2,0
16,8,7,9,0,0,2,0
16,8,8,10,0,0,2,0
16,8,9,12,0,0,3,0
16,8,10,13,0,0,3,0
16,8,11,14,0,0,3,0
16,8,12,15,0,0,3,0
16,8,13,16,0,0,3,0
16,8,14,17,0,0,3,0
16,8,15,18,0,0,3,0
16,8,16,20,0,0,4,0
16,8,17,21,0,0,4,0
16,8,18,22,0,0,4,0
16,8,19,23,0,0,4,0
16,8,20,24,0,0,4,0
16,8,21,25,0,0,4,0
16,8,22,26,0,0,4,0
16,8,23,27,0,0,4,0
16,8,24,28,0,0,4,0
16,8,25,29,0,0,4,0
16,8,26,30,0,0,4,0
16,8,27,31,0,0,4,0
16,8,28,32,0,0,4,0
16,8,29,33,0,0,4,0
16,8,30,34,0,0,4,0
16,8,31,35,0,0,4,0
16,8,32,36,0,0,4,0
16,8,33,37,0,0,4,0
16,8,34,38,0,0,4,0
16,8,35,39,0,0,4,0
16,8,36,40,0,0,4,0
16,8,37,41,0,0,4,0
16,8,38,41,0,0,3,0
16,8,39,43,0,0,4,0
16,8,40,43,0,0,3,0
16,8,41,44,0,0,3,0
16,8,42,45,0,0,3,0
16,8,43,46,0,0,3,0
16,8,44,47,0,0,3,0
16,8,45,48,0,0,3,0
16,8,46,49,0,0,3,0
16,8,47,50,0,0,3,0
16,8,48,51,0,0,3,0
16,8,49,52,0,0,3,0
16,8,50,53,0,0,3,0
16,8,51,54,0,0,3,0
16,8,52,55,0,0,3,0
16,8,53,56,0,0,3,0
16,8,54,57,0,0,3,0
16,8,55,58,0,0,3,0
16,8,56,59,0,0,3,0
16,8,57,60,0,0,3,0
16,8,58,61,0,0,3,0
16,8,59,62,0,0,3,0
16,8,60,63,0,0,3,0
16,8,61,64,0,0,3,0
16,8,62,65,0,0,3,0
16,8,63,66,0,0,3,0
24,21,0,3,0,0,3,0
24,21,1,4,0,0,3,0
24,21,2,5,0,0,3,0
24,21,3,6,0,0,3,0
24,21,4,7,0,0,3,0
24,21,5,8,0,0,3,0
24,21,6,10,0,0,4,0
24,21,7,11,0,0,4,0
24,21,8,12,0,0,4,0
24,21,9,13,0,0,4,0
24,21,10,14,0,0,4,0
24,21,11,16,0,0,5,0
24,21,12,17,0,0,5,0
24,21,13,18,0,0,5,0
24,21,14,19,0,0,5,0
24,21,15,20,0,0,5,0
24,21,16,21,0,0,5,0
24,21,17,23,0,0,6,0
24,21,18,24,0,0,6,0
24,21,19,25,0,0,6,0
24,21,20,26,0,0,6,0
24,21,21,27,0,0,6,0
24,21,22,28,0,0,6,0
24,21,23,29,0,0,6,0
24,21,24,30,0,0,6,0
24,21,25,31,0,0,6,0
24,21,26,32,0,0,6,0
24,21,27,33,0,0,6,0
24,21,28,34,0,0,6,0
24,21,29,35,0,0,6,0
24,21,30,36,0,0,6,0
24,21,31,37,0,0,6,0
24,21,32,38,0,0,6,0
24,21,33,39,0,0,6,0
24,21,34,40,0,0,6,0
24,21,35,40,0,0,5,0
24,21,36,41,0,0,5,0
24,21,37,42,0,0,5,0
24,21,38,43,0,0,5,0
24,21,39,44,0,0,5,0
24,21,40,45,0,0,5,0
24,21,41,46,0,0,5,0
24,21,42,47,0,0,5,0
24,21,43,48,0,0,5,0
24,21,44,49,0,0,5,0
24,21,45,50,0,0,5,0
24,21,46,51,0,0,5,0
24,21,47,52,0,0,5,0
24,21,48,53,0,0,5,0
24,21,49,54,0,0,5,0
24,21,50,55,0,0,5,0
24,21,51,55,0,0,4,0
24,21,52,56,0,0,4,0
24,21,53,58,0,0,5,0
24,21,54,59,0,0,5,0
24,21,55,60,0,0,5,0
24,21,56,60,0,0,4,0
24,21,57,61,0,0,4,0
24,21,58,62,0,0,4,0
24,21,59,63,0,0,4,0
24,21,60,64,0,0,4,0
24,21,61,65,0,0,4,0
24,21,62,66,0,0,4,0
16,17,0,2,0,0,2,0
16,17,1,3,0,0,2,0
16,17,2,4,0,0,2,0
16,17,3,5,0,0,2,0
16,17,4,6,0,0,2,0
16,17,5,7,0,0,2,0
16,17,6,8,0,0,2,0
16,17,7,9,0,0,2,0
16,17,8,10,0,0,2,0
16,17,9,12,0,0,3,0
16,17,10,13,0,0,3,0
16,17,11,14,0,0,3,0
16,17,12,15,0,0,3,0
16,17,13,16,0,0,3,0
16,17,14,17,0,0,3,0
16,17,15,18,0,0,3,0
16,17,16,20,0,0,4,0
16,17,17,21,0,0,4,0
16,17,18,22,0,0,4,0
16,17,19,23,0,0,4,0
16,17,20,24,0,0,4,0
16,17,21,25,0,0,4,0
16,17,22,26,0,0,4,0
16,17,23,27,0,0,4,0
16,17,24,28,0,0,4,0
16,17,25,29,0,0,4,0
16,17,26,30,0,0,4,0
16,17,27,31,0,0,4,0
16,17,28,32,0,0,4,0
16,17,29,33,0,0,4,0
16,17,30,34,0,0,4,0
16,17,31,35,0,0,4,0
16,17,32,36,0,0,4,0
16,17,33,37,0,0,4,0
16,17,34,38,0,0,4,0
16,17,35,39,0,0,4,0
16,17,36,40,0,0,4,0
16,17,37,41,0,0,4,0
16,17,38,41,0,0,3,0
16,17,39,43,0,0,4,0
16,17,40,43,0,0,3,0
16,17,41,44,0,0,3,0
16,17,42,45,0,0,3,0
16,17,43,46,0,0,3,0
16,17,44,47,0,0,3,0
16,17,45,48,0,0,3,0
16,17,46,49,0,0,3,0
16,17,47,50,0,0,3,0
16,17,48,51,0,0,3,0
16,17,49,52,0,0,3,0
16,17,50,53,0,0,3,0
16,17,51,54,0,0,3,0
16,17,52,55,0,0,3,0
16,17,53,56,0,0,3,0
16,17,54,57,0,0,3,0
16,17,55,58,0,0,3,0
16,17,56,59,0,0,3,0
16,17,57,60,0,0,3,0
16,17,58,61,0,0,3,0
16,17,59,62,0,0,3,0
16,17,60,63,0,0,3,0
