from_node_id,to_node_id,driving_time_cost,length,time_stamp
1,8,7,70,7
1,9,5,50,7
1,17,1,10,7
2,1,4,40,7
2,3,5,50,7
2,9,7,70,7
2,15,1,10,7
3,1,5,50,7
3,2,5,50,7
3,4,4,40,7
3,9,5,50,7
3,10,1,10,7
4,3,4,40,7
4,5,5,50,7
4,6,6,60,7
4,9,4,40,7
5,4,5,50,7
5,6,4,40,7
5,9,5,50,7
5,16,1,10,7
6,4,6,60,7
6,5,4,40,7
6,7,4,40,7
6,8,6,60,7
6,9,4,40,7
6,11,1,10,7
7,1,10,100,7
7,6,4,40,7
7,8,4,40,7
7,9,5,50,7
7,14,1,10,7
8,1,7,70,7
8,6,6,60,7
8,7,4,40,7
8,12,1,10,7
9,1,5,50,7
9,2,7,70,7
9,3,5,50,7
9,4,4,40,7
9,5,5,50,7
9,6,4,40,7
9,7,5,50,7
9,13,1,10,7
10,3,1,10,7
11,6,1,10,7
12,8,1,10,7
13,9,1,10,7
14,7,1,10,7
15,2,1,10,7
16,5,1,10,7
0,1,1,10,8
0,17,0,0,8
1,2,4,40,8
1,3,5,50,8
1,7,10,100,8
1,8,7,70,8
1,9,5,50,8
1,17,1,10,8
2,1,4,40,8
2,3,5,50,8
2,9,7,70,8
2,15,1,10,8
3,1,5,50,8
3,2,5,50,8
3,4,4,40,8
3,9,5,50,8
3,10,1,10,8
4,3,4,40,8
4,5,5,50,8
4,6,6,60,8
4,9,4,40,8
5,4,5,50,8
5,6,4,40,8
5,9,5,50,8
5,16,1,10,8
6,4,6,60,8
6,5,4,40,8
6,7,4,40,8
6,8,6,60,8
6,9,4,40,8
6,11,1,10,8
7,1,10,100,8
7,6,4,40,8
7,8,4,40,8
7,9,5,50,8
7,14,1,10,8
8,1,7,70,8
8,6,6,60,8
8,7,4,40,8
8,12,1,10,8
9,1,5,50,8
9,2,7,70,8
9,3,5,50,8
9,4,4,40,8
9,5,5,50,8
9,6,4,40,8
9,7,5,50,8
9,13,1,10,8
10,3,1,10,8
11,6,1,10,8
12,8,1,10,8
13,9,1,10,8
14,7,1,10,8
15,2,1,10,8
16,5,1,10,8
0,1,1,10,9
0,17,0,0,9
1,2,4,40,9
1,3,5,50,9
1,7,10,100,9
1,8,7,70,9
1,9,5,50,9
1,17,1,10,9
2,1,4,40,9
2,3,5,50,9
2,9,7,70,9
2,15,1,10,9
3,1,5,50,9
3,2,5,50,9
3,4,4,40,9
3,9,5,50,9
3,10,1,10,9
4,3,4,40,9
4,5,5,50,9
4,6,6,60,9
4,9,4,40,9
5,4,5,50,9
5,6,4,40,9
5,9,5,50,9
5,16,1,10,9
6,4,6,60,9
6,5,4,40,9
6,7,4,40,9
6,8,6,60,9
6,9,4,40,9
6,11,1,10,9
7,1,10,100,9
7,6,4,40,9
7,8,4,40,9
7,9,5,50,9
7,14,1,10,9
8,1,7,70,9
8,6,6,60,9
8,7,4,40,9
8,12,1,10,9
9,1,5,50,9
9,2,7,70,9
9,3,5,50,9
9,4,4,40,9
9,5,5,50,9
9,6,4,40,9
9,7,5,50,9
9,13,1,10,9
10,3,1,10,9
11,6,1,10,9
12,8,1,10,9
13,9,1,10,9
14,7,1,10,9
15,2,1,10,9
16,5,1,10,9
0,1,1,10,10
0,17,0,0,10
1,2,4,40,10
1,3,5,50,10
1,7,10,100,10
1,8,7,70,10
1,9,5,50,10
1,17,1,10,10
2,1,4,40,10
2,3,5,50,10
2,9,7,70,10
2,15,1,10,10
3,1,5,50,10
3,2,5,50,10
3,4,4,40,10
3,9,5,50,10
3,10,1,10,10
4,3,4,40,10
4,5,5,50,10
4,6,6,60,10
4,9,4,40,10
5,4,5,50,10
5,6,4,40,10
5,9,5,50,10
5,16,1,10,10
6,4,6,60,10
6,5,4,40,10
6,7,4,40,10
6,8,6,60,10
6,9,4,40,10
6,11,1,10,10
7,1,10,100,10
7,6,4,40,10
7,8,4,40,10
7,9,5,50,10
7,14,1,10,10
8,1,7,70,10
8,6,6,60,10
8,7,4,40,10
8,12,1,10,10
9,1,5,50,10
9,2,7,70,10
9,3,5,50,10
9,4,4,40,10
9,5,5,50,10
9,6,4,40,10
9,7,5,50,10
9,13,1,10,10
10,3,1,10,10
11,6,1,10,10
12,8,1,10,10
13,9,1,10,10
14,7,1,10,10
15,2,1,10,10
16,5,1,10,10
0,1,1,10,11
0,17,0,0,11
1,2,4,40,11
1,3,5,50,11
1,7,10,100,11
1,8,7,70,11
1,9,5,50,11
1,17,1,10,11
2,1,4,40,11
2,3,5,50,11
2,9,7,70,11
2,15,1,10,11
3,1,5,50,11
3,2,5,50,11
3,4,4,40,11
3,9,5,50,11
3,10,1,10,11
4,3,4,40,11
4,5,5,50,11
4,6,6,60,11
4,9,4,40,11
5,4,5,50,11
5,6,4,40,11
5,9,5,50,11
5,16,1,10,11
6,4,6,60,11
6,5,4,40,11
6,7,4,40,11
6,8,6,60,11
6,9,4,40,11
6,11,1,10,11
7,1,10,100,11
7,6,4,40,11
7,8,4,40,11
7,9,5,50,11
7,14,1,10,11
8,1,7,70,11
8,6,6,60,11
8,7,4,40,11
8,12,1,10,11
9,1,5,50,11
9,2,7,70,11
9,3,5,50,11
9,4,4,40,11
9,5,5,50,11
9,6,4,40,11
9,7,5,50,11
9,13,1,10,11
10,3,1,10,11
11,6,1,10,11
12,8,1,10,11
13,9,1,10,11
14,7,1,10,11
15,2,1,10,11
16,5,1,10,11
0,1,1,10,12
0,17,0,0,12
1,2,4,40,12
1,3,5,50,12
1,7,10,100,12
1,8,7,70,12
1,9,5,50,12
1,17,1,10,12
2,1,4,40,12
2,3,5,50,12
2,9,7,70,12
2,15,1,10,12
3,1,5,50,12
3,2,5,50,12
3,4,4,40,12
3,9,5,50,12
3,10,1,10,12
4,3,4,40,12
4,5,5,50,12
4,6,6,60,12
4,9,4,40,12
5,4,5,50,12
5,6,4,40,12
5,9,5,50,12
5,16,1,10,12
6,4,6,60,12
6,5,4,40,12
6,7,4,40,12
6,8,6,60,12
6,9,4,40,12
6,11,1,10,12
7,1,10,100,12
7,6,4,40,12
7,8,4,40,12
7,9,5,50,12
7,14,1,10,12
8,1,7,70,12
8,6,6,60,12
8,7,4,40,12
8,12,1,10,12
9,1,5,50,12
9,2,7,70,12
9,3,5,50,12
9,4,4,40,12
9,5,5,50,12
9,6,4,40,12
9,7,5,50,12
9,13,1,10,12
10,3,1,10,12
11,6,1,10,12
12,8,1,10,12
13,9,1,10,12
14,7,1,10,12
15,2,1,10,12
16,5,1,10,12
0,1,1,10,13
0,17,0,0,13
1,2,4,40,13
1,3,5,50,13
1,7,10,100,13
1,8,7,70,13
1,9,5,50,13
1,17,1,10,13
2,1,4,40,13
2,3,5,50,13
2,9,7,70,13
2,15,1,10,13
3,1,5,50,13
3,2,5,50,13
3,4,4,40,13
3,9,5,50,13
3,10,1,10,13
4,3,4,40,13
4,5,5,50,13
4,6,6,60,13
4,9,4,40,13
5,4,5,50,13
5,6,4,40,13
5,9,5,50,13
5,16,1,10,13
6,4,6,60,13
6,5,4,40,13
6,7,4,40,13
6,8,6,60,13
6,9,4,40,13
6,11,1,10,13
7,1,10,100,13
7,6,4,40,13
7,8,4,40,13
7,9,5,50,13
7,14,1,10,13
8,1,7,70,13
8,6,6,60,13
8,7,4,40,13
8,12,1,10,13
9,1,5,50,13
9,2,7,70,13
9,3,5,50,13
9,4,4,40,13
9,5,5,50,13
9,6,4,40,13
9,7,5,50,13
9,13,1,10,13
10,3,1,10,13
11,6,1,10,13
12,8,1,10,13
13,9,1,10,13
14,7,1,10,13
15,2,1,10,13
16,5,1,10,13
0,1,1,10,14
0,17,0,0,14
1,2,4,40,14
1,3,5,50,14
1,7,10,100,14
1,8,7,70,14
1,9,5,50,14
1,17,1,10,14
2,1,4,40,14
2,3,5,50,14
2,9,7,70,14
2,15,1,10,14
3,1,5,50,14
3,2,5,50,14
3,4,4,40,14
3,9,5,50,14
3,10,1,10,14
4,3,4,40,14
4,5,5,50,14
4,6,6,60,14
4,9,4,40,14
5,4,5,50,14
5,6,4,40,14
5,9,5,50,14
5,16,1,10,14
6,4,6,60,14
6,5,4,40,14
6,7,4,40,14
6,8,6,60,14
6,9,4,40,14
6,11,1,10,14
7,1,10,100,14
7,6,4,40,14
7,8,4,40,14
7,9,5,50,14
7,14,1,10,14
8,1,7,70,14
8,6,6,60,14
8,7,4,40,14
8,12,1,10,14
9,1,5,50,14
9,2,7,70,14
9,3,5,50,14
9,4,4,40,14
9,5,5,50,14
9,6,4,40,14
9,7,5,50,14
9,13,1,10,14
10,3,1,10,14
11,6,1,10,14
12,8,1,10,14
13,9,1,10,14
14,7,1,10,14
15,2,1,10,14
16,5,1,10,14
0,1,1,10,15
0,17,0,0,15
1,2,4,40,15
1,3,5,50,15
1,7,10,100,15
1,8,7,70,15
1,9,5,50,15
1,17,1,10,15
2,1,4,40,15
2,3,5,50,15
2,9,7,70,15
2,15,1,10,15
3,1,5,50,15
3,2,5,50,15
3,4,4,40,15
3,9,5,50,15
3,10,1,10,15
4,3,4,40,15
4,5,5,50,15
4,6,6,60,15
4,9,4,40,15
5,4,5,50,15
5,6,4,40,15
5,9,5,50,15
5,16,1,10,15
6,4,6,60,15
6,5,4,40,15
6,7,4,40,15
6,8,6,60,15
6,9,4,40,15
6,11,1,10,15
7,1,10,100,15
7,6,4,40,15
7,8,4,40,15
7,9,5,50,15
7,14,1,10,15
8,1,7,70,15
8,6,6,60,15
8,7,4,40,15
8,12,1,10,15
9,1,5,50,15
9,2,7,70,15
9,3,5,50,15
9,4,4,40,15
9,5,5,50,15
9,6,4,40,15
9,7,5,50,15
9,13,1,10,15
10,3,1,10,15
11,6,1,10,15
12,8,1,10,15
13,9,1,10,15
14,7,1,10,15
15,2,1,10,15
16,5,1,10,15
0,1,1,10,16
0,17,0,0,16
1,2,4,40,16
1,3,5,50,16
1,7,10,100,16
1,8,7,70,16
1,9,5,50,16
1,17,1,10,16
2,1,4,40,16
2,3,5,50,16
2,9,7,70,16
2,15,1,10,16
3,1,5,50,16
3,2,5,50,16
3,4,4,40,16
3,9,5,50,16
3,10,1,10,16
4,3,4,40,16
4,5,5,50,16
4,6,6,60,16
4,9,4,40,16
5,4,5,50,16
5,6,4,40,16
5,9,5,50,16
5,16,1,10,16
6,4,6,60,16
6,5,4,40,16
6,7,4,40,16
6,8,6,60,16
6,9,4,40,16
6,11,1,10,16
7,1,10,100,16
7,6,4,40,16
7,8,4,40,16
7,9,5,50,16
7,14,1,10,16
8,1,7,70,16
8,6,6,60,16
8,7,4,40,16
8,12,1,10,16
9,1,5,50,16
9,2,7,70,16
9,3,5,50,16
9,4,4,40,16
9,5,5,50,16
9,6,4,40,16
9,7,5,50,16
9,13,1,10,16
10,3,1,10,16
11,6,1,10,16
12,8,1,10,16
13,9,1,10,16
14,7,1,10,16
15,2,1,10,16
16,5,1,10,16
0,1,1,10,17
0,17,0,0,17
1,2,4,40,17
1,3,5,50,17
1,7,10,100,17
1,8,7,70,17
1,9,5,50,17
1,17,1,10,17
2,1,4,40,17
2,3,5,50,17
2,9,7,70,17
2,15,1,10,17
3,1,5,50,17
3,2,5,50,17
3,4,4,40,17
3,9,5,50,17
3,10,1,10,17
4,3,4,40,17
4,5,5,50,17
4,6,6,60,17
4,9,4,40,17
5,4,5,50,17
5,6,4,40,17
5,9,5,50,17
5,16,1,10,17
6,4,6,60,17
6,5,4,40,17
6,7,4,40,17
6,8,6,60,17
6,9,4,40,17
6,11,1,10,17
7,1,10,100,17
7,6,4,40,17
7,8,4,40,17
7,9,5,50,17
7,14,1,10,17
8,1,7,70,17
8,6,6,60,17
8,7,4,40,17
8,12,1,10,17
9,1,5,50,17
9,2,7,70,17
9,3,5,50,17
9,4,4,40,17
9,5,5,50,17
9,6,4,40,17
9,7,5,50,17
9,13,1,10,17
10,3,1,10,17
11,6,1,10,17
12,8,1,10,17
13,9,1,10,17
14,7,1,10,17
15,2,1,10,17
16,5,1,10,17
0,1,1,10,18
0,17,0,0,18
1,2,4,40,18
1,3,5,50,18
1,7,10,100,18
1,8,7,70,18
1,9,5,50,18
1,17,1,10,18
2,1,4,40,18
2,3,5,50,18
2,9,7,70,18
2,15,1,10,18
3,1,5,50,18
3,2,5,50,18
3,4,4,40,18
3,9,5,50,18
3,10,1,10,18
4,3,4,40,18
4,5,5,50,18
4,6,6,60,18
4,9,4,40,18
5,4,5,50,18
5,6,4,40,18
5,9,5,50,18
5,16,1,10,18
6,4,6,60,18
6,5,4,40,18
6,7,4,40,18
6,8,6,60,18
6,9,4,40,18
6,11,1,10,18
7,1,10,100,18
7,6,4,40,18
7,8,4,40,18
7,9,5,50,18
7,14,1,10,18
8,1,7,70,18
8,6,6,60,18
8,7,4,40,18
8,12,1,10,18
9,1,5,50,18
9,2,7,70,18
9,3,5,50,18
9,4,4,40,18
9,5,5,50,18
9,6,4,40,18
9,7,5,50,18
9,13,1,10,18
10,3,1,10,18
11,6,1,10,18
12,8,1,10,18
13,9,1,10,18
14,7,1,10,18
15,2,1,10,18
16,5,1,10,18
0,1,1,10,19
0,17,0,0,19
1,2,4,40,19
1,3,5,50,19
1,7,10,100,19
1,8,7,70,19
1,9,5,50,19
1,17,1,10,19
2,1,4,40,19
2,3,5,50,19
2,9,7,70,19
2,15,1,10,19
3,1,5,50,19
3,2,5,50,19
3,4,4,40,19
3,9,5,50,19
3,10,1,10,19
4,3,4,40,19
4,5,5,50,19
4,6,6,60,19
4,9,4,40,19
5,4,5,50,19
5,6,4,40,19
5,9,5,50,19
5,16,1,10,19
6,4,6,60,19
6,5,4,40,19
6,7,4,40,19
6,8,6,60,19
6,9,4,40,19
6,11,1,10,19
7,1,10,100,19
7,6,4,40,19
7,8,4,40,19
7,9,5,50,19
7,14,1,10,19
8,1,7,70,19
8,6,6,60,19
8,7,4,40,19
8,12,1,10,19
9,1,5,50,19
9,2,7,70,19
9,3,5,50,19
9,4,4,40,19
9,5,5,50,19
9,6,4,40,19
9,7,5,50,19
9,13,1,10,19
10,3,1,10,19
11,6,1,10,19
12,8,1,10,19
13,9,1,10,19
14,7,1,10,19
15,2,1,10,19
16,5,1,10,19
0,1,1,10,20
0,17,0,0,20
1,2,4,40,20
1,3,5,50,20
1,7,10,100,20
1,8,7,70,20
1,9,5,50,20
1,17,1,10,20
2,1,4,40,20
2,3,5,50,20
2,9,7,70,20
2,15,1,10,20
3,1,5,50,20
3,2,5,50,20
3,4,4,40,20
3,9,5,50,20
3,10,1,10,20
4,3,4,40,20
4,5,5,50,20
4,6,6,60,20
4,9,4,40,20
5,4,5,50,20
5,6,4,40,20
5,9,5,50,20
5,16,1,10,20
6,4,6,60,20
6,5,4,40,20
6,7,4,40,20
6,8,6,60,20
6,9,4,40,20
6,11,1,10,20
7,1,10,100,20
7,6,4,40,20
7,8,4,40,20
7,9,5,50,20
7,14,1,10,20
8,1,7,70,20
8,6,6,60,20
8,7,4,40,20
8,12,1,10,20
9,1,5,50,20
9,2,7,70,20
9,3,5,50,20
9,4,4,40,20
9,5,5,50,20
9,6,4,40,20
9,7,5,50,20
9,13,1,10,20
10,3,1,10,20
11,6,1,10,20
12,8,1,10,20
13,9,1,10,20
14,7,1,10,20
15,2,1,10,20
16,5,1,10,20
0,1,1,10,21
0,17,0,0,21
1,2,4,40,21
1,3,5,50,21
1,7,10,100,21
1,8,7,70,21
1,9,5,50,21
1,17,1,10,21
2,1,4,40,21
2,3,5,50,21
2,9,7,70,21
2,15,1,10,21
3,1,5,50,21
3,2,5,50,21
3,4,4,40,21
3,9,5,50,21
3,10,1,10,21
4,3,4,40,21
4,5,5,50,21
4,6,6,60,21
4,9,4,40,21
5,4,5,50,21
5,6,4,40,21
5,9,5,50,21
5,16,1,10,21
6,4,6,60,21
6,5,4,40,21
6,7,4,40,21
6,8,6,60,21
6,9,4,40,21
6,11,1,10,21
7,1,10,100,21
7,6,4,40,21
7,8,4,40,21
7,9,5,50,21
7,14,1,10,21
8,1,7,70,21
8,6,6,60,21
8,7,4,40,21
8,12,1,10,21
9,1,5,50,21
9,2,7,70,21
9,3,5,50,21
9,4,4,40,21
9,5,5,50,21
9,6,4,40,21
9,7,5,50,21
9,13,1,10,21
10,3,1,10,21
11,6,1,10,21
12,8,1,10,21
13,9,1,10,21
14,7,1,10,21
15,2,1,10,21
16,5,1,10,21
0,1,1,10,22
0,17,0,0,22
1,2,4,40,22
1,3,5,50,22
1,7,10,100,22
1,8,7,70,22
1,9,5,50,22
1,17,1,10,22
2,1,4,40,22
2,3,5,50,22
2,9,7,70,22
2,15,1,10,22
3,1,5,50,22
3,2,5,50,22
3,4,4,40,22
3,9,5,50,22
3,10,1,10,22
4,3,4,40,22
4,5,5,50,22
4,6,6,60,22
4,9,4,40,22
5,4,5,50,22
5,6,4,40,22
5,9,5,50,22
5,16,1,10,22
6,4,6,60,22
6,5,4,40,22
6,7,4,40,22
6,8,6,60,22
6,9,4,40,22
6,11,1,10,22
7,1,10,100,22
7,6,4,40,22
7,8,4,40,22
7,9,5,50,22
7,14,1,10,22
8,1,7,70,22
8,6,6,60,22
8,7,4,40,22
8,12,1,10,22
9,1,5,50,22
9,2,7,70,22
9,3,5,50,22
9,4,4,40,22
9,5,5,50,22
9,6,4,40,22
9,7,5,50,22
9,13,1,10,22
10,3,1,10,22
11,6,1,10,22
12,8,1,10,22
13,9,1,10,22
14,7,1,10,22
15,2,1,10,22
16,5,1,10,22
0,1,1,10,23
0,17,0,0,23
1,2,4,40,23
1,3,5,50,23
1,7,10,100,23
1,8,7,70,23
1,9,5,50,23
1,17,1,10,23
2,1,4,40,23
2,3,5,50,23
2,9,7,70,23
2,15,1,10,23
3,1,5,50,23
3,2,5,50,23
3,4,4,40,23
3,9,5,50,23
3,10,1,10,23
4,3,4,40,23
4,5,5,50,23
4,6,6,60,23
4,9,4,40,23
5,4,5,50,23
5,6,4,40,23
5,9,5,50,23
5,16,1,10,23
6,4,6,60,23
6,5,4,40,23
6,7,4,40,23
6,8,6,60,23
6,9,4,40,23
6,11,1,10,23
7,1,10,100,23
7,6,4,40,23
7,8,4,40,23
7,9,5,50,23
7,14,1,10,23
8,1,7,70,23
8,6,6,60,23
8,7,4,40,23
8,12,1,10,23
9,1,5,50,23
9,2,7,70,23
9,3,5,50,23
9,4,4,40,23
9,5,5,50,23
9,6,4,40,23
9,7,5,50,23
9,13,1,10,23
10,3,1,10,23
11,6,1,10,23
12,8,1,10,23
13,9,1,10,23
14,7,1,10,23
15,2,1,10,23
16,5,1,10,23
0,1,1,10,24
0,17,0,0,24
1,2,4,40,24
1,3,5,50,24
1,7,10,100,24
1,8,7,70,24
1,9,5,50,24
1,17,1,10,24
2,1,4,40,24
2,3,5,50,24
2,9,7,70,24
2,15,1,10,24
3,1,5,50,24
3,2,5,50,24
3,4,4,40,24
3,9,5,50,24
3,10,1,10,24
4,3,4,40,24
4,5,5,50,24
4,6,6,60,24
4,9,4,40,24
5,4,5,50,24
5,6,4,40,24
5,9,5,50,24
5,16,1,10,24
6,4,6,60,24
6,5,4,40,24
6,7,4,40,24
6,8,6,60,24
6,9,4,40,24
6,11,1,10,24
7,1,10,100,24
7,6,4,40,24
7,8,4,40,24
7,9,5,50,24
7,14,1,10,24
8,1,7,70,24
8,6,6,60,24
8,7,4,40,24
8,12,1,10,24
9,1,5,50,24
9,2,7,70,24
9,3,5,50,24
9,4,4,40,24
9,5,5,50,24
9,6,4,40,24
9,7,5,50,24
9,13,1,10,24
10,3,1,10,24
11,6,1,10,24
12,8,1,10,24
13,9,1,10,24
14,7,1,10,24
15,2,1,10,24
16,5,1,10,24
0,1,1,10,25
0,17,0,0,25
1,2,4,40,25
1,3,5,50,25
1,7,10,100,25
1,8,7,70,25
1,9,5,50,25
1,17,1,10,25
2,1,4,40,25
2,3,5,50,25
2,9,7,70,25
2,15,1,10,25
3,1,5,50,25
3,2,5,50,25
3,4,4,40,25
3,9,5,50,25
3,10,1,10,25
4,3,4,40,25
4,5,5,50,25
