from_space,to_space,from_time,to_time,from_state,to_state,cost,arc_type
8,9,20,21,1,1,1,0
8,9,21,22,1,1,1,0
8,9,22,23,1,1,1,0
8,9,23,24,1,1,1,0
8,9,24,25,1,1,1,0
8,9,25,26,1,1,1,0
8,9,26,27,1,1,1,0
8,9,27,28,1,1,1,0
8,9,28,29,1,1,1,0
8,9,29,30,1,1,1,0
8,9,30,31,1,1,1,0
8,9,31,32,1,1,1,0
8,9,32,33,1,1,1,0
8,9,33,34,1,1,1,0
8,9,34,35,1,1,1,0
8,9,35,36,1,1,1,0
8,9,36,37,1,1,1,0
8,9,37,38,1,1,1,0
8,9,38,39,1,1,1,0
8,9,39,40,1,1,1,0
8,9,40,41,1,1,1,0
8,9,41,42,1,1,1,0
8,9,42,43,1,1,1,0
8,9,43,44,1,1,1,0
8,9,44,45,1,1,1,0
8,9,45,46,1,1,1,0
19,9,0,3,1,1,3,0
19,9,1,4,1,1,3,0
19,9,2,5,1,1,3,0
19,9,3,6,1,1,3,0
19,9,4,7,1,1,3,0
19,9,5,8,1,1,3,0
19,9,6,9,1,1,3,0
19,9,7,10,1,1,3,0
19,9,8,11,1,1,3,0
19,9,9,12,1,1,3,0
19,9,10,13,1,1,3,0
19,9,11,14,1,1,3,0
19,9,12,15,1,1,3,0
19,9,13,16,1,1,3,0
19,9,14,17,1,1,3,0
19,9,15,18,1,1,3,0
19,9,16,19,1,1,3,0
19,9,17,20,1,1,3,0
19,9,18,21,1,1,3,0
19,9,19,22,1,1,3,0
19,9,20,23,1,1,3,0
19,9,21,24,1,1,3,0
19,9,22,25,1,1,3,0
19,9,23,26,1,1,3,0
19,9,24,27,1,1,3,0
19,9,25,28,1,1,3,0
19,9,26,29,1,1,3,0
19,9,27,30,1,1,3,0
19,9,28,31,1,1,3,0
19,9,29,32,1,1,3,0
19,9,30,33,1,1,3,0
19,9,31,34,1,1,3,0
19,9,32,35,1,1,3,0
19,9,33,36,1,1,3,0
19,9,34,37,1,1,3,0
19,9,35,38,1,1,3,0
19,9,36,39,1,1,3,0
19,9,37,40,1,1,3,0
19,9,38,41,1,1,3,0
19,9,39,42,1,1,3,0
19,9,40,43,1,1,3,0
19,9,41,44,1,1,3,0
19,9,42,45,1,1,3,0
19,9,43,46,1,1,3,0
11,5,0,2,1,1,2,0
11,5,1,3,1,1,2,0
11,5,2,4,1,1,2,0
11,5,3,5,1,1,2,0
11,5,4,6,1,1,2,0
11,5,5,7,1,1,2,0
11,5,6,8,1,1,2,0
11,5,7,9,1,1,2,0
11,5,8,10,1,1,2,0
11,5,9,11,1,1,2,0
11,5,10,12,1,1,2,0
11,5,11,13,1,1,2,0
11,5,12,14,1,1,2,0
11,5,13,15,1,1,2,0
11,5,14,16,1,1,2,0
11,5,15,17,1,1,2,0
11,5,16,18,1,1,2,0
11,5,17,19,1,1,2,0
11,5,18,20,1,1,2,0
11,5,19,21,1,1,2,0
11,5,20,22,1,1,2,0
11,5,21,23,1,1,2,0
11,5,22,24,1,1,2,0
11,5,23,25,1,1,2,0
11,5,24,26,1,1,2,0
11,5,25,27,1,1,2,0
11,5,26,28,1,1,2,0
11,5,27,29,1,1,2,0
11,5,28,30,1,1,2,0
11,5,29,31,1,1,2,0
11,5,30,32,1,1,2,0
11,5,31,33,1,1,2,0
11,5,32,34,1,1,2,0
11,5,33,35,1,1,2,0
11,5,34,36,1,1,2,0
11,5,35,37,1,1,2,0
11,5,36,38,1,1,2,0
11,5,37,39,1,1,2,0
11,5,38,40,1,1,2,0
11,5,39,41,1,1,2,0
11,5,40,42,1,1,2,0
11,5,41,43,1,1,2,0
11,5,42,44,1,1,2,0
11,5,43,45,1,1,2,0
11,5,44,46,1,1,2,0
8,18,0,2,1,1,2,0
8,18,1,3,1,1,2,0
8,18,2,4,1,1,2,0
8,18,3,5,1,1,2,0
8,18,4,6,1,1,2,0
8,18,5,7,1,1,2,0
8,18,6,8,1,1,2,0
8,18,7,9,1,1,2,0
8,18,8,10,1,1,2,0
8,18,9,11,1,1,2,0
8,18,10,12,1,1,2,0
8,18,11,13,1,1,2,0
8,18,12,14,1,1,2,0
8,18,13,15,1,1,2,0
8,18,14,16,1,1,2,0
8,18,15,17,1,1,2,0
8,18,16,18,1,1,2,0
8,18,17,19,1,1,2,0
8,18,18,20,1,1,2,0
8,18,19,21,1,1,2,0
8,18,20,22,1,1,2,0
8,18,21,23,1,1,2,0
8,18,22,24,1,1,2,0
8,18,23,25,1,1,2,0
8,18,24,26,1,1,2,0
8,18,25,27,1,1,2,0
8,18,26,28,1,1,2,0
8,18,27,29,1,1,2,0
8,18,28,30,1,1,2,0
8,18,29,31,1,1,2,0
8,18,30,32,1,1,2,0
8,18,31,33,1,1,2,0
8,18,32,34,1,1,2,0
8,18,33,35,1,1,2,0
8,18,34,36,1,1,2,0
8,18,35,37,1,1,2,0
8,18,36,38,1,1,2,0
8,18,37,39,1,1,2,0
8,18,38,40,1,1,2,0
8,18,39,41,1,1,2,0
8,18,40,42,1,1,2,0
8,18,41,43,1,1,2,0
8,18,42,44,1,1,2,0
8,18,43,45,1,1,2,0
8,18,44,46,1,1,2,0
19,18,0,2,1,1,2,0
19,18,1,3,1,1,2,0
19,18,2,4,1,1,2,0
19,18,3,5,1,1,2,0
19,18,4,6,1,1,2,0
19,18,5,7,1,1,2,0
19,18,6,8,1,1,2,0
19,18,7,9,1,1,2,0
19,18,8,10,1,1,2,0
19,18,9,11,1,1,2,0
19,18,10,12,1,1,2,0
19,18,11,13,1,1,2,0
19,18,12,14,1,1,2,0
19,18,13,15,1,1,2,0
19,18,14,16,1,1,2,0
19,18,15,17,1,1,2,0
19,18,16,18,1,1,2,0
19,18,17,19,1,1,2,0
19,18,18,20,1,1,2,0
19,18,19,21,1,1,2,0
19,18,20,22,1,1,2,0
19,18,21,23,1,1,2,0
19,18,22,24,1,1,2,0
19,18,23,25,1,1,2,0
19,18,24,26,1,1,2,0
19,18,25,27,1,1,2,0
19,18,26,28,1,1,2,0
19,18,27,29,1,1,2,0
19,18,28,30,1,1,2,0
19,18,29,31,1,1,2,0
19,18,30,32,1,1,2,0
19,18,31,33,1,1,2,0
19,18,32,34,1,1,2,0
19,18,33,35,1,1,2,0
19,18,34,36,1,1,2,0
19,18,35,37,1,1,2,0
19,18,36,38,1,1,2,0
19,18,37,39,1,1,2,0
19,18,38,40,1,1,2,0
19,18,39,41,1,1,2,0
19,18,40,42,1,1,2,0
19,18,41,43,1,1,2,0
19,18,42,44,1,1,2,0
19,18,43,45,1,1,2,0
19,18,44,46,1,1,2,0
11,14,0,2,1,1,2,0
11,14,1,3,1,1,2,0
11,14,2,4,1,1,2,0
11,14,3,5,1,1,2,0
11,14,4,6,1,1,2,0
11,14,5,7,1,1,2,0
11,14,6,8,1,1,2,0
11,14,7,9,1,1,2,0
11,14,8,10,1,1,2,0
11,14,9,11,1,1,2,0
11,14,10,12,1,1,2,0
11,14,11,13,1,1,2,0
11,14,12,14,1,1,2,0
11,14,13,15,1,1,2,0
11,14,14,16,1,1,2,0
11,14,15,17,1,1,2,0
11,14,16,18,1,1,2,0
11,14,17,19,1,1,2,0
11,14,18,20,1,1,2,0
11,14,19,21,1,1,2,0
11,14,20,22,1,1,2,0
11,14,21,23,1,1,2,0
11,14,22,24,1,1,2,0
11,14,23,25,1,1,2,0
11,14,24,26,1,1,2,0
11,14,25,27,1,1,2,0
11,14,26,28,1,1,2,0
11,14,27,29,1,1,2,0
11,14,28,30,1,1,2,0
11,14,29,31,1,1,2,0
11,14,30,32,1,1,2,0
11,14,31,33,1,1,2,0
11,14,32,34,1,1,2,0
11,14,33,35,1,1,2,0
11,14,34,36,1,1,2,0
11,14,35,37,1,1,2,0
11,14,36,38,1,1,2,0
11,14,37,39,1,1,2,0
11,14,38,40,1,1,2,0
11,14,39,41,1,1,2,0
11,14,40,42,1,1,2,0
11,14,41,43,1,1,2,0
11,14,42,44,1,1,2,0
11,14,43,45,1,1,2,0
11,14,44,46,1,1,2,0
11,23,0,3,1,1,3,0
11,23,1,4,1,1,3,0
11,23,2,5,1,1,3,0
11,23,3,6,1,1,3,0
11,23,4,7,1,1,3,0
11,23,5,8,1,1,3,0
11,23,6,9,1,1,3,0
11,23,7,10,1,1,3,0
11,23,8,11,1,1,3,0
11,23,9,12,1,1,3,0
11,23,10,13,1,1,3,0
11,23,11,14,1,1,3,0
11,23,12,15,1,1,3,0
11,23,13,16,1,1,3,0
11,23,14,17,1,1,3,0
11,23,15,18,1,1,3,0
11,23,16,19,1,1,3,0
11,23,17,20,1,1,3,0
11,23,18,21,1,1,3,0
11,23,19,22,1,1,3,0
11,23,20,23,1,1,3,0
11,23,21,24,1,1,3,0
11,23,22,25,1,1,3,0
11,23,23,26,1,1,3,0
11,23,24,27,1,1,3,0
11,23,25,28,1,1,3,0
11,23,26,29,1,1,3,0
11,23,27,30,1,1,3,0
11,23,28,31,1,1,3,0
11,23,29,32,1,1,3,0
11,23,30,33,1,1,3,0
11,23,31,34,1,1,3,0
11,23,32,35,1,1,3,0
11,23,33,36,1,1,3,0
11,23,34,37,1,1,3,0
11,23,35,38,1,1,3,0
11,23,36,39,1,1,3,0
11,23,37,40,1,1,3,0
11,23,38,41,1,1,3,0
11,23,39,42,1,1,3,0
11,23,40,43,1,1,3,0
11,23,41,44,1,1,3,0
11,23,42,45,1,1,3,0
11,23,43,46,1,1,3,0
4,2,0,3,1,1,3,0
4,2,1,4,1,1,3,0
4,2,2,5,1,1,3,0
4,2,3,6,1,1,3,0
4,2,4,7,1,1,3,0
4,2,5,8,1,1,3,0
4,2,6,9,1,1,3,0
4,2,7,10,1,1,3,0
4,2,8,11,1,1,3,0
4,2,9,12,1,1,3,0
4,2,10,13,1,1,3,0
4,2,11,14,1,1,3,0
4,2,12,15,1,1,3,0
4,2,13,16,1,1,3,0
4,2,14,17,1,1,3,0
4,2,15,18,1,1,3,0
4,2,16,19,1,1,3,0
4,2,17,20,1,1,3,0
4,2,18,21,1,1,3,0
4,2,19,22,1,1,3,0
4,2,20,23,1,1,3,0
4,2,21,24,1,1,3,0
4,2,22,25,1,1,3,0
4,2,23,26,1,1,3,0
4,2,24,27,1,1,3,0
4,2,25,28,1,1,3,0
4,2,26,29,1,1,3,0
4,2,27,30,1,1,3,0
4,2,28,31,1,1,3,0
4,2,29,32,1,1,3,0
4,2,30,33,1,1,3,0
4,2,31,34,1,1,3,0
4,2,32,35,1,1,3,0
4,2,33,36,1,1,3,0
4,2,34,37,1,1,3,0
4,2,35,38,1,1,3,0
4,2,36,39,1,1,3,0
4,2,37,40,1,1,3,0
4,2,38,41,1,1,3,0
4,2,39,42,1,1,3,0
4,2,40,43,1,1,3,0
4,2,41,44,1,1,3,0
4,2,42,45,1,1,3,0
4,2,43,46,1,1,3,0
22,10,0,3,1,1,3,0
22,10,1,4,1,1,3,0
22,10,2,5,1,1,3,0
22,10,3,6,1,1,3,0
22,10,4,7,1,1,3,0
22,10,5,8,1,1,3,0
22,10,6,9,1,1,3,0
22,10,7,10,1,1,3,0
22,10,8,11,1,1,3,0
22,10,9,12,1,1,3,0
22,10,10,13,1,1,3,0
22,10,11,14,1,1,3,0
22,10,12,15,1,1,3,0
22,10,13,16,1,1,3,0
22,10,14,17,1,1,3,0
22,10,15,18,1,1,3,0
22,10,16,19,1,1,3,0
22,10,17,20,1,1,3,0
22,10,18,21,1,1,3,0
22,10,19,22,1,1,3,0
22,10,20,23,1,1,3,0
22,10,21,24,1,1,3,0
22,10,22,25,1,1,3,0
22,10,23,26,1,1,3,0
22,10,24,27,1,1,3,0
22,10,25,28,1,1,3,0
22,10,26,29,1,1,3,0
22,10,27,30,1,1,3,0
22,10,28,31,1,1,3,0
22,10,29,32,1,1,3,0
22,10,30,33,1,1,3,0
22,10,31,34,1,1,3,0
22,10,32,35,1,1,3,0
22,10,33,36,1,1,3,0
22,10,34,37,1,1,3,0
22,10,35,38,1,1,3,0
22,10,36,39,1,1,3,0
22,10,37,40,1,1,3,0
22,10,38,41,1,1,3,0
22,10,39,42,1,1,3,0
22,10,40,43,1,1,3,0
22,10,41,44,1,1,3,0
22,10,42,45,1,1,3,0
22,10,43,46,1,1,3,0
3,6,0,4,1,1,4,0
3,6,1,5,1,1,4,0
3,6,2,6,1,1,4,0
3,6,3,7,1,1,4,0
3,6,4,8,1,1,4,0
3,6,5,9,1,1,4,0
3,6,6,10,1,1,4,0
3,6,7,11,1,1,4,0
3,6,8,12,1,1,4,0
3,6,9,13,1,1,4,0
3,6,10,14,1,1,4,0
3,6,11,15,1,1,4,0
3,6,12,16,1,1,4,0
3,6,13,17,1,1,4,0
3,6,14,18,1,1,4,0
3,6,15,19,1,1,4,0
3,6,16,20,1,1,4,0
3,6,17,21,1,1,4,0
3,6,18,22,1,1,4,0
3,6,19,23,1,1,4,0
3,6,20,24,1,1,4,0
3,6,21,25,1,1,4,0
3,6,22,26,1,1,4,0
3,6,23,27,1,1,4,0
3,6,24,28,1,1,4,0
3,6,25,29,1,1,4,0
3,6,26,30,1,1,4,0
3,6,27,31,1,1,4,0
3,6,28,32,1,1,4,0
3,6,29,33,1,1,4,0
3,6,30,34,1,1,4,0
3,6,31,35,1,1,4,0
3,6,32,36,1,1,4,0
3,6,33,37,1,1,4,0
3,6,34,38,1,1,4,0
3,6,35,39,1,1,4,0
3,6,36,40,1,1,4,0
3,6,37,41,1,1,4,0
3,6,38,42,1,1,4,0
3,6,39,43,1,1,4,0
3,6,40,44,1,1,4,0
3,6,41,45,1,1,4,0
3,6,42,46,1,1,4,0
22,19,0,2,1,1,2,0
22,19,1,3,1,1,2,0
22,19,2,4,1,1,2,0
22,19,3,5,1,1,2,0
22,19,4,6,1,1,2,0
22,19,5,7,1,1,2,0
22,19,6,8,1,1,2,0
22,19,7,9,1,1,2,0
22,19,8,10,1,1,2,0
22,19,9,11,1,1,2,0
22,19,10,12,1,1,2,0
22,19,11,13,1,1,2,0
22,19,12,14,1,1,2,0
22,19,13,15,1,1,2,0
22,19,14,16,1,1,2,0
22,19,15,17,1,1,2,0
22,19,16,18,1,1,2,0
22,19,17,19,1,1,2,0
22,19,18,20,1,1,2,0
22,19,19,21,1,1,2,0
22,19,20,22,1,1,2,0
22,19,21,23,1,1,2,0
22,19,22,24,1,1,2,0
22,19,23,25,1,1,2,0
22,19,24,26,1,1,2,0
22,19,25,27,1,1,2,0
22,19,26,28,1,1,2,0
22,19,27,29,1,1,2,0
22,19,28,30,1,1,2,0
22,19,29,31,1,1,2,0
22,19,30,32,1,1,2,0
22,19,31,33,1,1,2,0
22,19,32,34,1,1,2,0
22,19,33,35,1,1,2,0
22,19,34,36,1,1,2,0
22,19,35,37,1,1,2,0
22,19,36,38,1,1,2,0
22,19,37,39,1,1,2,0
22,19,38,40,1,1,2,0
22,19,39,41,1,1,2,0
22,19,40,42,1,1,2,0
22,19,41,43,1,1,2,0
22,19,42,44,1,1,2,0
22,19,43,45,1,1,2,0
22,19,44,46,1,1,2,0
3,15,0,4,1,1,4,0
3,15,1,5,1,1,4,0
3,15,2,6,1,1,4,0
3,15,3,7,1,1,4,0
3,15,4,8,1,1,4,0
3,15,5,9,1,1,4,0
3,15,6,10,1,1,4,0
3,15,7,11,1,1,4,0
3,15,8,12,1,1,4,0
3,15,9,13,1,1,4,0
3,15,10,14,1,1,4,0
3,15,11,15,1,1,4,0
3,15,12,16,1,1,4,0
3,15,13,17,1,1,4,0
3,15,14,18,1,1,4,0
3,15,15,19,1,1,4,0
3,15,16,20,1,1,4,0
3,15,17,21,1,1,4,0
3,15,18,22,1,1,4,0
3,15,19,23,1,1,4,0
3,15,20,24,1,1,4,0
3,15,21,25,1,1,4,0
3,15,22,26,1,1,4,0
3,15,23,27,1,1,4,0
3,15,24,28,1,1,4,0
3,15,25,29,1,1,4,0
3,15,26,30,1,1,4,0
3,15,27,31,1,1,4,0
3,15,28,32,1,1,4,0
3,15,29,33,1,1,4,0
3,15,30,34,1,1,4,0
3,15,31,35,1,1,4,0
3,15,32,36,1,1,4,0
3,15,33,37,1,1,4,0
3,15,34,38,1,1,4,0
3,15,35,39,1,1,4,0
3,15,36,40,1,1,4,0
3,15,37,41,1,1,4,0
3,15,38,42,1,1,4,0
3,15,39,43,1,1,4,0
3,15,40,44,1,1,4,0
3,15,41,45,1,1,4,0
3,15,42,46,1,1,4,0
14,15,0,1,1,1,1,0
14,15,1,2,1,1,1,0
14,15,2,3,1,1,1,0
14,15,3,4,1,1,1,0
14,15,4,5,1,1,1,0
14,15,5,6,1,1,1,0
14,15,6,7,1,1,1,0
14,15,7,8,1,1,1,0
14,15,8,9,1,1,1,0
14,15,9,10,1,1,1,0
14,15,10,11,1,1,1,0
14,15,11,12,1,1,1,0
14,15,12,13,1,1,1,0
14,15,13,14,1,1,1,0
14,15,14,15,1,1,1,0
14,15,15,16,1,1,1,0
14,15,16,17,1,1,1,0
14,15,17,18,1,1,1,0
14,15,18,19,1,1,1,0
14,15,19,20,1,1,1,0
14,15,20,21,1,1,1,0
14,15,21,22,1,1,1,0
14,15,22,23,1,1,1,0
14,15,23,24,1,1,1,0
14,15,24,25,1,1,1,0
14,15,25,26,1,1,1,0
14,15,26,27,1,1,1,0
14,15,27,28,1,1,1,0
14,15,28,29,1,1,1,0
14,15,29,30,1,1,1,0
14,15,30,31,1,1,1,0
14,15,31,32,1,1,1,0
14,15,32,33,1,1,1,0
14,15,33,34,1,1,1,0
14,15,34,35,1,1,1,0
14,15,35,36,1,1,1,0
14,15,36,37,1,1,1,0
14,15,37,38,1,1,1,0
14,15,38,39,1,1,1,0
14,15,39,40,1,1,1,0
14,15,40,41,1,1,1,0
14,15,41,42,1,1,1,0
14,15,42,43,1,1,1,0
14,15,43,44,1,1,1,0
14,15,44,45,1,1,1,0
14,15,45,46,1,1,1,0
3,24,0,6,1,1,6,0
3,24,1,7,1,1,6,0
3,24,2,8,1,1,6,0
3,24,3,9,1,1,6,0
3,24,4,10,1,1,6,0
3,24,5,11,1,1,6,0
3,24,6,12,1,1,6,0
3,24,7,13,1,1,6,0
3,24,8,14,1,1,6,0
3,24,9,15,1,1,6,0
3,24,10,16,1,1,6,0
3,24,11,17,1,1,6,0
3,24,12,18,1,1,6,0
3,24,13,19,1,1,6,0
3,24,14,20,1,1,6,0
3,24,15,21,1,1,6,0
3,24,16,22,1,1,6,0
3,24,17,23,1,1,6,0
3,24,18,24,1,1,6,0
3,24,19,25,1,1,6,0
3,24,20,26,1,1,6,0
3,24,21,27,1,1,6,0
3,24,22,28,1,1,6,0
3,24,23,29,1,1,6,0
3,24,24,30,1,1,6,0
3,24,25,31,1,1,6,0
3,24,26,32,1,1,6,0
3,24,27,33,1,1,6,0
3,24,28,34,1,1,6,0
3,24,29,35,1,1,6,0
3,24,30,36,1,1,6,0
3,24,31,37,1,1,6,0
3,24,32,38,1,1,6,0
3,24,33,39,1,1,6,0
3,24,34,40,1,1,6,0
3,24,35,41,1,1,6,0
3,24,36,42,1,1,6,0
3,24,37,43,1,1,6,0
3,24,38,44,1,1,6,0
3,24,39,45,1,1,6,0
3,24,40,46,1,1,6,0
14,24,0,2,1,1,2,0
14,24,1,3,1,1,2,0
14,24,2,4,1,1,2,0
14,24,3,5,1,1,2,0
14,24,4,6,1,1,2,0
14,24,5,7,1,1,2,0
14,24,6,8,1,1,2,0
14,24,7,9,1,1,2,0
14,24,8,10,1,1,2,0
14,24,9,11,1,1,2,0
14,24,10,12,1,1,2,0
14,24,11,13,1,1,2,0
14,24,12,14,1,1,2,0
14,24,13,15,1,1,2,0
14,24,14,16,1,1,2,0
14,24,15,17,1,1,2,0
14,24,16,18,1,1,2,0
14,24,17,19,1,1,2,0
14,24,18,20,1,1,2,0
14,24,19,21,1,1,2,0
14,24,20,22,1,1,2,0
14,24,21,23,1,1,2,0
14,24,22,24,1,1,2,0
14,24,23,25,1,1,2,0
14,24,24,26,1,1,2,0
14,24,25,27,1,1,2,0
14,24,26,28,1,1,2,0
14,24,27,29,1,1,2,0
14,24,28,30,1,1,2,0
14,24,29,31,1,1,2,0
14,24,30,32,1,1,2,0
14,24,31,33,1,1,2,0
14,24,32,34,1,1,2,0
14,24,33,35,1,1,2,0
14,24,34,36,1,1,2,0
14,24,35,37,1,1,2,0
14,24,36,38,1,1,2,0
14,24,37,39,1,1,2,0
14,24,38,40,1,1,2,0
14,24,39,41,1,1,2,0
14,24,40,42,1,1,2,0
14,24,41,43,1,1,2,0
14,24,42,44,1,1,2,0
14,24,43,45,1,1,2,0
14,24,44,46,1,1,2,0
15,7,0,4,1,1,4,0
15,7,1,5,1,1,4,0
15,7,2,6,1,1,4,0
15,7,3,7,1,1,4,0
15,7,4,8,1,1,4,0
15,7,5,9,1,1,4,0
15,7,6,10,1,1,4,0
15,7,7,11,1,1,4,0
15,7,8,12,1,1,4,0
15,7,9,13,1,1,4,0
15,7,10,14,1,1,4,0
15,7,11,15,1,1,4,0
15,7,12,16,1,1,4,0
15,7,13,17,1,1,4,0
15,7,14,18,1,1,4,0
15,7,15,19,1,1,4,0
15,7,16,20,1,1,4,0
15,7,17,21,1,1,4,0
15,7,18,22,1,1,4,0
15,7,19,23,1,1,4,0
15,7,20,24,1,1,4,0
15,7,21,25,1,1,4,0
15,7,22,26,1,1,4,0
15,7,23,27,1,1,4,0
15,7,24,28,1,1,4,0
15,7,25,29,1,1,4,0
15,7,26,30,1,1,4,0
15,7,27,31,1,1,4,0
15,7,28,32,1,1,4,0
15,7,29,33,1,1,4,0
15,7,30,34,1,1,4,0
15,7,31,35,1,1,4,0
15,7,32,36,1,1,4,0
15,7,33,37,1,1,4,0
15,7,34,38,1,1,4,0
15,7,35,39,1,1,4,0
15,7,36,40,1,1,4,0
15,7,37,41,1,1,4,0
15,7,38,42,1,1,4,0
15,7,39,43,1,1,4,0
15,7,40,44,1,1,4,0
15,7,41,45,1,1,4,0
15,7,42,46,1,1,4,0
7,3,0,5,1,1,5,0
7,3,1,6,1,1,5,0
7,3,2,7,1,1,5,0
7,3,3,8,1,1,5,0
7,3,4,9,1,1,5,0
7,3,5,10,1,1,5,0
7,3,6,11,1,1,5,0
7,3,7,12,1,1,5,0
7,3,8,13,1,1,5,0
7,3,9,14,1,1,5,0
7,3,10,15,1,1,5,0
7,3,11,16,1,1,5,0
7,3,12,17,1,1,5,0
7,3,13,18,1,1,5,0
7,3,14,19,1,1,5,0
7,3,15,20,1,1,5,0
7,3,16,21,1,1,5,0
7,3,17,22,1,1,5,0
7,3,18,23,1,1,5,0
7,3,19,24,1,1,5,0
7,3,20,25,1,1,5,0
7,3,21,26,1,1,5,0
7,3,22,27,1,1,5,0
7,3,23,28,1,1,5,0
7,3,24,29,1,1,5,0
7,3,25,30,1,1,5,0
7,3,26,31,1,1,5,0
7,3,27,32,1,1,5,0
