from_node_id,to_node_id,driving_time_cost,length,time_stamp
19,15,3,30,2
20,18,12,100,2
20,19,5,50,2
20,21,3,30,2
20,22,4,40,2
21,20,3,30,2
21,22,3,30,2
21,24,3,30,2
22,15,2,20,2
22,20,4,40,2
22,21,3,30,2
22,23,3,30,2
23,14,2,20,2
23,22,3,30,2
23,24,3,30,2
24,23,3,30,2
24,21,3,30,2
24,13,3,30,2
25,4,1,10,2
0,1,1,10,3
0,26,0,0,3
1,2,9,80,3
1,3,2,20,3
1,26,1,10,3
2,1,9,80,3
2,6,2,20,3
3,1,2,20,3
3,4,3,30,3
3,12,4,40,3
4,3,3,30,3
4,5,3,30,3
4,11,4,40,3
4,25,1,10,3
5,4,3,30,3
5,6,3,30,3
5,9,2,20,3
6,2,2,20,3
6,5,3,30,3
6,8,2,20,3
7,8,3,30,3
7,18,2,20,3
8,6,2,20,3
8,7,3,30,3
8,9,3,30,3
8,16,2,20,3
9,5,2,20,3
9,8,3,30,3
9,10,2,20,3
10,9,2,20,3
10,11,3,30,3
10,16,3,30,3
10,17,4,40,3
10,15,4,40,3
11,4,4,40,3
11,10,3,30,3
11,14,4,40,3
11,12,3,30,3
12,3,4,40,3
12,11,3,30,3
12,13,11,90,3
13,12,11,90,3
13,24,3,30,3
14,11,4,40,3
14,15,3,30,3
14,23,2,20,3
15,10,4,40,3
15,19,3,30,3
15,22,2,20,3
15,14,3,30,3
16,8,2,20,3
16,18,3,30,3
16,17,2,20,3
16,10,3,30,3
17,16,2,20,3
17,19,2,20,3
17,10,4,40,3
18,7,2,20,3
18,20,13,100,3
18,16,3,30,3
19,17,2,20,3
19,20,5,50,3
19,15,3,30,3
20,18,13,100,3
20,19,5,50,3
20,21,3,30,3
20,22,4,40,3
21,20,3,30,3
21,22,3,30,3
21,24,3,30,3
22,15,2,20,3
22,20,4,40,3
22,21,3,30,3
22,23,3,30,3
23,14,2,20,3
23,22,3,30,3
23,24,3,30,3
24,23,3,30,3
24,21,3,30,3
24,13,3,30,3
25,4,1,10,3
0,1,1,10,4
0,26,0,0,4
1,2,10,80,4
1,3,2,20,4
1,26,1,10,4
2,1,10,80,4
2,6,2,20,4
3,1,2,20,4
3,4,3,30,4
3,12,4,40,4
4,3,3,30,4
4,5,3,30,4
4,11,4,40,4
4,25,1,10,4
5,4,3,30,4
5,6,3,30,4
5,9,2,20,4
6,2,2,20,4
6,5,3,30,4
6,8,2,20,4
7,8,3,30,4
7,18,2,20,4
8,6,2,20,4
8,7,3,30,4
8,9,3,30,4
8,16,2,20,4
9,5,2,20,4
9,8,3,30,4
9,10,2,20,4
10,9,2,20,4
10,11,3,30,4
10,16,3,30,4
10,17,4,40,4
10,15,4,40,4
11,4,4,40,4
11,10,3,30,4
11,14,4,40,4
11,12,3,30,4
12,3,4,40,4
12,11,3,30,4
12,13,11,90,4
13,12,11,90,4
13,24,3,30,4
14,11,4,40,4
14,15,3,30,4
14,23,2,20,4
15,10,4,40,4
15,19,3,30,4
15,22,2,20,4
15,14,3,30,4
16,8,2,20,4
16,18,3,30,4
16,17,2,20,4
16,10,3,30,4
17,16,2,20,4
17,19,2,20,4
17,10,4,40,4
18,7,2,20,4
18,20,13,100,4
18,16,3,30,4
19,17,2,20,4
19,20,6,50,4
19,15,3,30,4
20,18,13,100,4
20,19,6,50,4
20,21,3,30,4
20,22,4,40,4
21,20,3,30,4
21,22,3,30,4
21,24,3,30,4
22,15,2,20,4
22,20,4,40,4
22,21,3,30,4
22,23,3,30,4
23,14,2,20,4
23,22,3,30,4
23,24,3,30,4
24,23,3,30,4
24,21,3,30,4
24,13,3,30,4
25,4,1,10,4
0,1,1,10,5
0,26,0,0,5
1,2,10,80,5
1,3,2,20,5
1,26,1,10,5
2,1,10,80,5
2,6,2,20,5
3,1,2,20,5
3,4,3,30,5
3,12,5,40,5
4,3,3,30,5
4,5,3,30,5
4,11,5,40,5
4,25,1,10,5
5,4,3,30,5
5,6,3,30,5
5,9,2,20,5
6,2,2,20,5
6,5,3,30,5
6,8,2,20,5
7,8,3,30,5
7,18,2,20,5
8,6,2,20,5
8,7,3,30,5
8,9,3,30,5
8,16,2,20,5
9,5,2,20,5
9,8,3,30,5
9,10,2,20,5
10,9,2,20,5
10,11,3,30,5
10,16,3,30,5
10,17,5,40,5
10,15,5,40,5
11,4,5,40,5
11,10,3,30,5
11,14,5,40,5
11,12,3,30,5
12,3,5,40,5
12,11,3,30,5
12,13,12,90,5
13,12,12,90,5
13,24,3,30,5
14,11,5,40,5
14,15,3,30,5
14,23,2,20,5
15,10,5,40,5
15,19,3,30,5
15,22,2,20,5
15,14,3,30,5
16,8,2,20,5
16,18,3,30,5
16,17,2,20,5
16,10,3,30,5
17,16,2,20,5
17,19,2,20,5
17,10,5,40,5
18,7,2,20,5
18,20,14,100,5
18,16,3,30,5
19,17,2,20,5
19,20,6,50,5
19,15,3,30,5
20,18,14,100,5
20,19,6,50,5
20,21,3,30,5
20,22,5,40,5
21,20,3,30,5
21,22,3,30,5
21,24,3,30,5
22,15,2,20,5
22,20,5,40,5
22,21,3,30,5
22,23,3,30,5
23,14,2,20,5
23,22,3,30,5
23,24,3,30,5
24,23,3,30,5
24,21,3,30,5
24,13,3,30,5
25,4,1,10,5
0,1,1,10,6
0,26,0,0,6
1,2,11,80,6
1,3,2,20,6
1,26,1,10,6
2,1,11,80,6
2,6,2,20,6
3,1,2,20,6
3,4,4,30,6
3,12,5,40,6
4,3,4,30,6
4,5,4,30,6
4,11,5,40,6
4,25,1,10,6
5,4,4,30,6
5,6,4,30,6
5,9,2,20,6
6,2,2,20,6
6,5,4,30,6
6,8,2,20,6
7,8,4,30,6
7,18,2,20,6
8,6,2,20,6
8,7,4,30,6
8,9,4,30,6
8,16,2,20,6
9,5,2,20,6
9,8,4,30,6
9,10,2,20,6
10,9,2,20,6
10,11,4,30,6
10,16,4,30,6
10,17,5,40,6
10,15,5,40,6
11,4,5,40,6
11,10,4,30,6
11,14,5,40,6
11,12,4,30,6
12,3,5,40,6
12,11,4,30,6
12,13,13,90,6
13,12,13,90,6
13,24,4,30,6
14,11,5,40,6
14,15,4,30,6
14,23,2,20,6
15,10,5,40,6
15,19,4,30,6
15,22,2,20,6
15,14,4,30,6
16,8,2,20,6
16,18,4,30,6
16,17,2,20,6
16,10,4,30,6
17,16,2,20,6
17,19,2,20,6
17,10,5,40,6
18,7,2,20,6
18,20,15,100,6
18,16,4,30,6
19,17,2,20,6
19,20,6,50,6
19,15,4,30,6
20,18,15,100,6
20,19,6,50,6
20,21,4,30,6
20,22,5,40,6
21,20,4,30,6
21,22,4,30,6
21,24,4,30,6
22,15,2,20,6
22,20,5,40,6
22,21,4,30,6
22,23,4,30,6
23,14,2,20,6
23,22,4,30,6
23,24,4,30,6
24,23,4,30,6
24,21,4,30,6
24,13,4,30,6
25,4,1,10,6
0,1,1,10,7
0,26,0,0,7
1,2,12,80,7
1,3,2,20,7
1,26,1,10,7
2,1,12,80,7
2,6,2,20,7
3,1,2,20,7
3,4,4,30,7
3,12,5,40,7
4,3,4,30,7
4,5,4,30,7
4,11,5,40,7
4,25,1,10,7
5,4,4,30,7
5,6,4,30,7
5,9,2,20,7
6,2,2,20,7
6,5,4,30,7
6,8,2,20,7
7,8,4,30,7
7,18,2,20,7
8,6,2,20,7
8,7,4,30,7
8,9,4,30,7
8,16,2,20,7
9,5,2,20,7
9,8,4,30,7
9,10,2,20,7
10,9,2,20,7
10,11,4,30,7
10,16,4,30,7
10,17,5,40,7
10,15,5,40,7
11,4,5,40,7
11,10,4,30,7
11,14,5,40,7
11,12,4,30,7
12,3,5,40,7
12,11,4,30,7
12,13,14,90,7
13,12,14,90,7
13,24,4,30,7
14,11,5,40,7
14,15,4,30,7
14,23,2,20,7
15,10,5,40,7
15,19,4,30,7
15,22,2,20,7
15,14,4,30,7
16,8,2,20,7
16,18,4,30,7
16,17,2,20,7
16,10,4,30,7
17,16,2,20,7
17,19,2,20,7
17,10,5,40,7
18,7,2,20,7
18,20,16,100,7
18,16,4,30,7
19,17,2,20,7
19,20,7,50,7
19,15,4,30,7
20,18,16,100,7
20,19,7,50,7
20,21,4,30,7
20,22,5,40,7
21,20,4,30,7
21,22,4,30,7
21,24,4,30,7
22,15,2,20,7
22,20,5,40,7
22,21,4,30,7
22,23,4,30,7
23,14,2,20,7
23,22,4,30,7
23,24,4,30,7
24,23,4,30,7
24,21,4,30,7
24,13,4,30,7
25,4,1,10,7
0,1,1,10,8
0,26,0,0,8
1,2,12,80,8
1,3,2,20,8
1,26,1,10,8
2,1,12,80,8
2,6,2,20,8
3,1,2,20,8
3,4,4,30,8
3,12,5,40,8
4,3,4,30,8
4,5,4,30,8
4,11,5,40,8
4,25,1,10,8
5,4,4,30,8
5,6,4,30,8
5,9,2,20,8
6,2,2,20,8
6,5,4,30,8
6,8,2,20,8
7,8,4,30,8
7,18,2,20,8
8,6,2,20,8
8,7,4,30,8
8,9,4,30,8
8,16,2,20,8
9,5,2,20,8
9,8,4,30,8
9,10,2,20,8
10,9,2,20,8
10,11,4,30,8
10,16,4,30,8
10,17,5,40,8
10,15,5,40,8
11,4,5,40,8
11,10,4,30,8
11,14,5,40,8
11,12,4,30,8
12,3,5,40,8
12,11,4,30,8
12,13,14,90,8
13,12,14,90,8
13,24,4,30,8
14,11,5,40,8
14,15,4,30,8
14,23,2,20,8
15,10,5,40,8
15,19,4,30,8
15,22,2,20,8
15,14,4,30,8
16,8,2,20,8
16,18,4,30,8
16,17,2,20,8
16,10,4,30,8
17,16,2,20,8
17,19,2,20,8
17,10,5,40,8
18,7,2,20,8
18,20,16,100,8
18,16,4,30,8
19,17,2,20,8
19,20,7,50,8
19,15,4,30,8
20,18,16,100,8
20,19,7,50,8
20,21,4,30,8
20,22,5,40,8
21,20,4,30,8
21,22,4,30,8
21,24,4,30,8
22,15,2,20,8
22,20,5,40,8
22,21,4,30,8
22,23,4,30,8
23,14,2,20,8
23,22,4,30,8
23,24,4,30,8
24,23,4,30,8
24,21,4,30,8
24,13,4,30,8
25,4,1,10,8
0,1,1,10,9
0,26,0,0,9
1,2,13,80,9
1,3,3,20,9
1,26,1,10,9
2,1,13,80,9
2,6,3,20,9
3,1,3,20,9
3,4,4,30,9
3,12,6,40,9
4,3,4,30,9
4,5,4,30,9
4,11,6,40,9
4,25,1,10,9
5,4,4,30,9
5,6,4,30,9
5,9,3,20,9
6,2,3,20,9
6,5,4,30,9
6,8,3,20,9
7,8,4,30,9
7,18,3,20,9
8,6,3,20,9
8,7,4,30,9
8,9,4,30,9
8,16,3,20,9
9,5,3,20,9
9,8,4,30,9
9,10,3,20,9
10,9,3,20,9
10,11,4,30,9
10,16,4,30,9
10,17,6,40,9
10,15,6,40,9
11,4,6,40,9
11,10,4,30,9
11,14,6,40,9
11,12,4,30,9
12,3,6,40,9
12,11,4,30,9
12,13,15,90,9
13,12,15,90,9
13,24,4,30,9
14,11,6,40,9
14,15,4,30,9
14,23,3,20,9
15,10,6,40,9
15,19,4,30,9
15,22,3,20,9
15,14,4,30,9
16,8,3,20,9
16,18,4,30,9
16,17,3,20,9
16,10,4,30,9
17,16,3,20,9
17,19,3,20,9
17,10,6,40,9
18,7,3,20,9
18,20,17,100,9
18,16,4,30,9
19,17,3,20,9
19,20,7,50,9
19,15,4,30,9
20,18,17,100,9
20,19,7,50,9
20,21,4,30,9
20,22,6,40,9
21,20,4,30,9
21,22,4,30,9
21,24,4,30,9
22,15,3,20,9
22,20,6,40,9
22,21,4,30,9
22,23,4,30,9
23,14,3,20,9
23,22,4,30,9
23,24,4,30,9
24,23,4,30,9
24,21,4,30,9
24,13,4,30,9
25,4,1,10,9
0,1,1,10,10
0,26,0,0,10
1,2,13,80,10
1,3,3,20,10
1,26,1,10,10
2,1,13,80,10
2,6,3,20,10
3,1,3,20,10
3,4,4,30,10
3,12,6,40,10
4,3,4,30,10
4,5,4,30,10
4,11,6,40,10
4,25,1,10,10
5,4,4,30,10
5,6,4,30,10
5,9,3,20,10
6,2,3,20,10
6,5,4,30,10
6,8,3,20,10
7,8,4,30,10
7,18,3,20,10
8,6,3,20,10
8,7,4,30,10
8,9,4,30,10
8,16,3,20,10
9,5,3,20,10
9,8,4,30,10
9,10,3,20,10
10,9,3,20,10
10,11,4,30,10
10,16,4,30,10
10,17,6,40,10
10,15,6,40,10
11,4,6,40,10
11,10,4,30,10
11,14,6,40,10
11,12,4,30,10
12,3,6,40,10
12,11,4,30,10
12,13,15,90,10
13,12,15,90,10
13,24,4,30,10
14,11,6,40,10
14,15,4,30,10
14,23,3,20,10
15,10,6,40,10
15,19,4,30,10
15,22,3,20,10
15,14,4,30,10
16,8,3,20,10
16,18,4,30,10
16,17,3,20,10
16,10,4,30,10
17,16,3,20,10
17,19,3,20,10
17,10,6,40,10
18,7,3,20,10
18,20,17,100,10
18,16,4,30,10
19,17,3,20,10
19,20,8,50,10
19,15,4,30,10
20,18,17,100,10
20,19,8,50,10
20,21,4,30,10
20,22,6,40,10
21,20,4,30,10
21,22,4,30,10
21,24,4,30,10
22,15,3,20,10
22,20,6,40,10
22,21,4,30,10
22,23,4,30,10
23,14,3,20,10
23,22,4,30,10
23,24,4,30,10
24,23,4,30,10
24,21,4,30,10
24,13,4,30,10
25,4,1,10,10
0,1,1,10,11
0,26,0,0,11
1,2,14,80,11
1,3,3,20,11
1,26,1,10,11
2,1,14,80,11
2,6,3,20,11
3,1,3,20,11
3,4,5,30,11
3,12,6,40,11
4,3,5,30,11
4,5,5,30,11
4,11,6,40,11
4,25,1,10,11
5,4,5,30,11
5,6,5,30,11
5,9,3,20,11
6,2,3,20,11
6,5,5,30,11
6,8,3,20,11
7,8,5,30,11
7,18,3,20,11
8,6,3,20,11
8,7,5,30,11
8,9,5,30,11
8,16,3,20,11
9,5,3,20,11
9,8,5,30,11
9,10,3,20,11
10,9,3,20,11
10,11,5,30,11
10,16,5,30,11
10,17,6,40,11
10,15,6,40,11
11,4,6,40,11
11,10,5,30,11
11,14,6,40,11
11,12,5,30,11
12,3,6,40,11
12,11,5,30,11
12,13,16,90,11
13,12,16,90,11
13,24,5,30,11
14,11,6,40,11
14,15,5,30,11
14,23,3,20,11
15,10,6,40,11
15,19,5,30,11
15,22,3,20,11
15,14,5,30,11
16,8,3,20,11
16,18,5,30,11
16,17,3,20,11
16,10,5,30,11
17,16,3,20,11
17,19,3,20,11
17,10,6,40,11
18,7,3,20,11
18,20,18,100,11
18,16,5,30,11
19,17,3,20,11
19,20,8,50,11
19,15,5,30,11
20,18,18,100,11
20,19,8,50,11
20,21,5,30,11
20,22,6,40,11
21,20,5,30,11
21,22,5,30,11
21,24,5,30,11
22,15,3,20,11
22,20,6,40,11
22,21,5,30,11
22,23,5,30,11
23,14,3,20,11
23,22,5,30,11
23,24,5,30,11
24,23,5,30,11
24,21,5,30,11
24,13,5,30,11
25,4,1,10,11
0,1,1,10,12
0,26,0,0,12
1,2,14,80,12
1,3,3,20,12
1,26,1,10,12
2,1,14,80,12
2,6,3,20,12
3,1,3,20,12
3,4,5,30,12
3,12,7,40,12
4,3,5,30,12
4,5,5,30,12
4,11,7,40,12
4,25,1,10,12
5,4,5,30,12
5,6,5,30,12
5,9,3,20,12
6,2,3,20,12
6,5,5,30,12
6,8,3,20,12
7,8,5,30,12
7,18,3,20,12
8,6,3,20,12
8,7,5,30,12
8,9,5,30,12
8,16,3,20,12
9,5,3,20,12
9,8,5,30,12
9,10,3,20,12
10,9,3,20,12
10,11,5,30,12
10,16,5,30,12
10,17,7,40,12
10,15,7,40,12
11,4,7,40,12
11,10,5,30,12
11,14,7,40,12
11,12,5,30,12
12,3,7,40,12
12,11,5,30,12
12,13,16,90,12
13,12,16,90,12
13,24,5,30,12
14,11,7,40,12
14,15,5,30,12
14,23,3,20,12
15,10,7,40,12
15,19,5,30,12
15,22,3,20,12
15,14,5,30,12
16,8,3,20,12
16,18,5,30,12
16,17,3,20,12
16,10,5,30,12
17,16,3,20,12
17,19,3,20,12
17,10,7,40,12
18,7,3,20,12
18,20,18,100,12
18,16,5,30,12
19,17,3,20,12
19,20,8,50,12
19,15,5,30,12
20,18,18,100,12
20,19,8,50,12
20,21,5,30,12
20,22,7,40,12
21,20,5,30,12
21,22,5,30,12
21,24,5,30,12
22,15,3,20,12
22,20,7,40,12
22,21,5,30,12
22,23,5,30,12
23,14,3,20,12
23,22,5,30,12
23,24,5,30,12
24,23,5,30,12
24,21,5,30,12
24,13,5,30,12
25,4,1,10,12
0,1,1,10,13
0,26,0,0,13
1,2,15,80,13
1,3,3,20,13
1,26,1,10,13
2,1,15,80,13
2,6,3,20,13
3,1,3,20,13
3,4,5,30,13
3,12,7,40,13
4,3,5,30,13
4,5,5,30,13
4,11,7,40,13
4,25,1,10,13
5,4,5,30,13
5,6,5,30,13
5,9,3,20,13
6,2,3,20,13
6,5,5,30,13
6,8,3,20,13
7,8,5,30,13
7,18,3,20,13
8,6,3,20,13
8,7,5,30,13
8,9,5,30,13
8,16,3,20,13
9,5,3,20,13
9,8,5,30,13
9,10,3,20,13
10,9,3,20,13
10,11,5,30,13
10,16,5,30,13
10,17,7,40,13
10,15,7,40,13
11,4,7,40,13
11,10,5,30,13
11,14,7,40,13
11,12,5,30,13
12,3,7,40,13
12,11,5,30,13
12,13,17,90,13
13,12,17,90,13
13,24,5,30,13
14,11,7,40,13
14,15,5,30,13
14,23,3,20,13
15,10,7,40,13
15,19,5,30,13
15,22,3,20,13
15,14,5,30,13
16,8,3,20,13
16,18,5,30,13
16,17,3,20,13
16,10,5,30,13
17,16,3,20,13
17,19,3,20,13
17,10,7,40,13
18,7,3,20,13
18,20,19,100,13
18,16,5,30,13
19,17,3,20,13
19,20,9,50,13
19,15,5,30,13
20,18,19,100,13
20,19,9,50,13
20,21,5,30,13
20,22,7,40,13
21,20,5,30,13
21,22,5,30,13
21,24,5,30,13
22,15,3,20,13
22,20,7,40,13
22,21,5,30,13
22,23,5,30,13
23,14,3,20,13
23,22,5,30,13
23,24,5,30,13
24,23,5,30,13
24,21,5,30,13
24,13,5,30,13
25,4,1,10,13
0,1,1,10,14
0,26,0,0,14
1,2,15,80,14
1,3,3,20,14
1,26,1,10,14
2,1,15,80,14
2,6,3,20,14
3,1,3,20,14
3,4,5,30,14
3,12,7,40,14
4,3,5,30,14
4,5,5,30,14
4,11,7,40,14
4,25,1,10,14
5,4,5,30,14
5,6,5,30,14
5,9,3,20,14
6,2,3,20,14
6,5,5,30,14
6,8,3,20,14
7,8,5,30,14
7,18,3,20,14
8,6,3,20,14
8,7,5,30,14
8,9,5,30,14
8,16,3,20,14
9,5,3,20,14
9,8,5,30,14
9,10,3,20,14
10,9,3,20,14
10,11,5,30,14
10,16,5,30,14
10,17,7,40,14
10,15,7,40,14
11,4,7,40,14
11,10,5,30,14
11,14,7,40,14
11,12,5,30,14
12,3,7,40,14
12,11,5,30,14
12,13,17,90,14
13,12,17,90,14
13,24,5,30,14
14,11,7,40,14
14,15,5,30,14
14,23,3,20,14
15,10,7,40,14
15,19,5,30,14
15,22,3,20,14
15,14,5,30,14
16,8,3,20,14
16,18,5,30,14
16,17,3,20,14
16,10,5,30,14
17,16,3,20,14
17,19,3,20,14
17,10,7,40,14
18,7,3,20,14
18,20,19,100,14
18,16,5,30,14
19,17,3,20,14
19,20,9,50,14
19,15,5,30,14
20,18,19,100,14
20,19,9,50,14
20,21,5,30,14
20,22,7,40,14
21,20,5,30,14
21,22,5,30,14
21,24,5,30,14
22,15,3,20,14
22,20,7,40,14
22,21,5,30,14
22,23,5,30,14
23,14,3,20,14
23,22,5,30,14
23,24,5,30,14
24,23,5,30,14
24,21,5,30,14
24,13,5,30,14
25,4,1,10,14
0,1,1,10,15
0,26,0,0,15
1,2,15,80,15
1,3,3,20,15
1,26,1,10,15
2,1,15,80,15
2,6,3,20,15
3,1,3,20,15
3,4,5,30,15
3,12,7,40,15
4,3,5,30,15
4,5,5,30,15
4,11,7,40,15
4,25,1,10,15
5,4,5,30,15
5,6,5,30,15
5,9,3,20,15
6,2,3,20,15
6,5,5,30,15
6,8,3,20,15
7,8,5,30,15
7,18,3,20,15
8,6,3,20,15
8,7,5,30,15
8,9,5,30,15
8,16,3,20,15
9,5,3,20,15
9,8,5,30,15
9,10,3,20,15
10,9,3,20,15
10,11,5,30,15
10,16,5,30,15
10,17,7,40,15
10,15,7,40,15
11,4,7,40,15
11,10,5,30,15
11,14,7,40,15
11,12,5,30,15
12,3,7,40,15
12,11,5,30,15
12,13,17,90,15
13,12,17,90,15
13,24,5,30,15
14,11,7,40,15
14,15,5,30,15
14,23,3,20,15
15,10,7,40,15
15,19,5,30,15
15,22,3,20,15
15,14,5,30,15
16,8,3,20,15
16,18,5,30,15
16,17,3,20,15
16,10,5,30,15
17,16,3,20,15
17,19,3,20,15
17,10,7,40,15
18,7,3,20,15
18,20,19,100,15
18,16,5,30,15
19,17,3,20,15
19,20,9,50,15
19,15,5,30,15
20,18,19,100,15
20,19,9,50,15
20,21,5,30,15
20,22,7,40,15
21,20,5,30,15
21,22,5,30,15
21,24,5,30,15
22,15,3,20,15
22,20,7,40,15
22,21,5,30,15
22,23,5,30,15
23,14,3,20,15
23,22,5,30,15
23,24,5,30,15
24,23,5,30,15
24,21,5,30,15
24,13,5,30,15
25,4,1,10,15
0,1,1,10,16
0,26,0,0,16
1,2,15,80,16
1,3,4,20,16
1,26,1,10,16
2,1,15,80,16
2,6,4,20,16
3,1,4,20,16
3,4,5,30,16
3,12,7,40,16
4,3,5,30,16
4,5,5,30,16
4,11,7,40,16
4,25,1,10,16
5,4,5,30,16
5,6,5,30,16
5,9,4,20,16
6,2,4,20,16
6,5,5,30,16
6,8,4,20,16
7,8,5,30,16
7,18,4,20,16
8,6,4,20,16
8,7,5,30,16
8,9,5,30,16
8,16,4,20,16
9,5,4,20,16
9,8,5,30,16
9,10,4,20,16
10,9,4,20,16
10,11,5,30,16
10,16,5,30,16
10,17,7,40,16
10,15,7,40,16
11,4,7,40,16
11,10,5,30,16
11,14,7,40,16
11,12,5,30,16
12,3,7,40,16
12,11,5,30,16
12,13,17,90,16
13,12,17,90,16
13,24,5,30,16
14,11,7,40,16
14,15,5,30,16
14,23,4,20,16
15,10,7,40,16
15,19,5,30,16
15,22,4,20,16
15,14,5,30,16
16,8,4,20,16
16,18,5,30,16
16,17,4,20,16
16,10,5,30,16
17,16,4,20,16
17,19,4,20,16
17,10,7,40,16
18,7,4,20,16
18,20,19,100,16
18,16,5,30,16
19,17,4,20,16
19,20,9,50,16
19,15,5,30,16
20,18,19,100,16
20,19,9,50,16
20,21,5,30,16
20,22,7,40,16
21,20,5,30,16
21,22,5,30,16
21,24,5,30,16
22,15,4,20,16
22,20,7,40,16
22,21,5,30,16
22,23,5,30,16
23,14,4,20,16
23,22,5,30,16
23,24,5,30,16
24,23,5,30,16
24,21,5,30,16
24,13,5,30,16
25,4,1,10,16
0,1,1,10,17
0,26,0,0,17
1,2,16,80,17
1,3,4,20,17
1,26,1,10,17
2,1,16,80,17
2,6,4,20,17
3,1,4,20,17
3,4,6,30,17
3,12,8,40,17
4,3,6,30,17
4,5,6,30,17
4,11,8,40,17
4,25,1,10,17
5,4,6,30,17
5,6,6,30,17
5,9,4,20,17
